a,c,Energy,Volume
3.7392816326530616,6.892126530612245,-8.862998519202844,83.45651131612091
3.7392816326530616,6.919530612244898,-8.867658912555115,83.78834635117502
3.7392816326530616,6.946934693877552,-8.872276259986856,84.12018138622918
3.7392816326530616,6.974338775510205,-8.87685057723582,84.45201642128336
3.7392816326530616,7.001742857142857,-8.881384320503443,84.78385145633753
3.7392816326530616,7.0291469387755106,-8.885876285022258,85.11568649139168
3.7392816326530616,7.056551020408164,-8.89032841971511,85.44752152644587
3.7392816326530616,7.083955102040817,-8.894740515238649,85.77935656150001
3.7392816326530616,7.1113591836734695,-8.899114041994743,86.11119159655415
3.7392816326530616,7.138763265306123,-8.90344887939336,86.44302663160833
3.7392816326530616,7.166167346938776,-8.907745742756344,86.77486166666245
3.7392816326530616,7.193571428571429,-8.912005123043446,87.10669670171663
3.7392816326530616,7.220975510204083,-8.916227722622928,87.43853173677074
3.7392816326530616,7.248379591836735,-8.920416920074855,87.77036677182497
3.7392816326530616,7.275783673469388,-8.924580364565712,88.10220180687912
3.7392816326530616,7.303187755102042,-8.928723057493126,88.43403684193326
3.7392816326530616,7.330591836734694,-8.932847077214157,88.76587187698742
3.7392816326530616,7.357995918367347,-8.936951284439377,89.09770691204155
3.7392816326530616,7.385400000000001,-8.941033678490058,89.42954194709571
3.7561632653061228,6.0426,-8.705106797305623,73.8317904094301
3.7561632653061228,6.0700040816326535,-8.71087001835224,74.16662846117354
3.7561632653061228,6.097408163265307,-8.71664905007837,74.50146651291698
3.7561632653061228,6.124812244897959,-8.722418043432082,74.83630456466047
3.7561632653061228,6.1522163265306125,-8.728167103053183,75.1711426164039
3.7561632653061228,6.179620408163266,-8.73388897244606,75.50598066814734
3.7561632653061228,6.207024489795919,-8.739578903587807,75.84081871989079
3.7561632653061228,6.234428571428571,-8.745233432429915,76.17565677163421
3.7561632653061228,6.261832653061225,-8.750848727472231,76.5104948233777
3.7561632653061228,6.289236734693878,-8.756423878150308,76.84533287512113
3.7561632653061228,6.316640816326531,-8.761956656236341,77.18017092686458
3.7561632653061228,6.344044897959184,-8.76744499922878,77.51500897860801
3.7561632653061228,6.371448979591837,-8.772889692463544,77.8498470303515
3.7561632653061228,6.39885306122449,-8.778288054944415,78.18468508209492
3.7561632653061228,6.426257142857144,-8.783641450770745,78.51952313383833
3.7561632653061228,6.453661224489796,-8.788949328024325,78.8543611855818
3.7561632653061228,6.481065306122449,-8.794210474176573,79.18919923732528
3.7561632653061228,6.5084693877551025,-8.799425798100996,79.5240372890687
3.7561632653061228,6.535873469387756,-8.80459471449341,79.85887534081216
3.7561632653061228,6.563277551020408,-8.809716440977896,80.19371339255564
3.7561632653061228,6.5906816326530615,-8.814792468278492,80.52855144429903
3.7561632653061228,6.618085714285715,-8.819821212790266,80.86338949604252
3.7561632653061228,6.645489795918368,-8.824804764419191,81.19822754778595
3.7561632653061228,6.6728938775510205,-8.829741891856186,81.53306559952937
3.7561632653061228,6.700297959183674,-8.834633454168475,81.86790365127285
3.7561632653061228,6.727702040816327,-8.839479464896788,82.20274170301626
3.7561632653061228,6.75510612244898,-8.844280871324791,82.53757975475978
3.7561632653061228,6.782510204081633,-8.849036879211415,82.87241780650317
3.7561632653061228,6.809914285714286,-8.853748927402467,83.20725585824663
3.7561632653061228,6.837318367346939,-8.858416872758966,83.54209390999007
3.7561632653061228,6.864722448979593,-8.863041647973873,83.87693196173349
3.7561632653061228,6.892126530612245,-8.867622897885353,84.21177001347696
3.7561632653061228,6.919530612244898,-8.872161650242251,84.54660806522043
3.7561632653061228,6.946934693877552,-8.876657458800098,84.88144611696387
3.7561632653061228,6.974338775510205,-8.881113020795143,85.21628416870735
3.7561632653061228,7.001742857142857,-8.88552792355652,85.55112222045074
3.7561632653061228,7.0291469387755106,-8.889902212796022,85.88596027219418
3.7561632653061228,7.056551020408164,-8.894237173995633,86.22079832393766
3.7561632653061228,7.083955102040817,-8.898532633729118,86.55563637568108
3.7561632653061228,7.1113591836734695,-8.902790251489876,86.89047442742451
3.7561632653061228,7.138763265306123,-8.907009750812836,87.22531247916798
3.7561632653061228,7.166167346938776,-8.911191484760261,87.56015053091146
3.7561632653061228,7.193571428571429,-8.915337161510804,87.89498858265493
3.7561632653061228,7.220975510204083,-8.919445815996434,88.22982663439834
3.7561632653061228,7.248379591836735,-8.923520560764578,88.56466468614177
3.7561632653061228,7.275783673469388,-8.927569021509104,88.89950273788521
3.7561632653061228,7.303187755102042,-8.931597708360467,89.23434078962863
3.7561632653061228,7.330591836734694,-8.935608390361391,89.56917884137216
3.7561632653061228,7.357995918367347,-8.939601018912269,89.90401689311558
3.7561632653061228,7.385400000000001,-8.943574076960259,90.23885494485904
3.773044897959184,6.0426,-8.714645452825023,74.4969383154542
3.773044897959184,6.0700040816326535,-8.720094603169755,74.83479291098914
3.773044897959184,6.097408163265307,-8.72561175761876,75.17264750652407
3.773044897959184,6.124812244897959,-8.731147703469198,75.51050210205905
3.773044897959184,6.1522163265306125,-8.736679458530418,75.84835669759397
3.773044897959184,6.179620408163266,-8.742198363680764,76.18621129312892
3.773044897959184,6.207024489795919,-8.747694932685866,76.52406588866386
3.773044897959184,6.234428571428571,-8.753164131137535,76.86192048419876
3.773044897959184,6.261832653061225,-8.758600612698991,77.19977507973374
3.773044897959184,6.289236734693878,-8.764002164569256,77.53762967526866
3.773044897959184,6.316640816326531,-8.76936610166044,77.8754842708036
3.773044897959184,6.344044897959184,-8.77468955294336,78.21333886633853
3.773044897959184,6.371448979591837,-8.779972336696222,78.55119346187344
3.773044897959184,6.39885306122449,-8.785213611341016,78.88904805740843
3.773044897959184,6.426257142857144,-8.790412370981892,79.22690265294341
3.773044897959184,6.453661224489796,-8.795568020683243,79.56475724847829
3.773044897959184,6.481065306122449,-8.800680074457677,79.90261184401321
3.773044897959184,6.5084693877551025,-8.805748705028476,80.24046643954817
3.773044897959184,6.535873469387756,-8.810773363364097,80.57832103508314
3.773044897959184,6.563277551020408,-8.815752527519084,80.91617563061803
3.773044897959184,6.5906816326530615,-8.820687379324196,81.25403022615298
3.773044897959184,6.618085714285715,-8.82557969101488,81.59188482168797
3.773044897959184,6.645489795918368,-8.83042774381051,81.92973941722288
3.773044897959184,6.6728938775510205,-8.835232174515761,82.2675940127578
3.773044897959184,6.700297959183674,-8.839992023424847,82.60544860829278
3.773044897959184,6.727702040816327,-8.844708284451796,82.94330320382774
3.773044897959184,6.75510612244898,-8.849381822576788,83.2811577993626
3.773044897959184,6.782510204081633,-8.854011638676136,83.61901239489757
3.773044897959184,6.809914285714286,-8.858598938534794,83.95686699043252
3.773044897959184,6.837318367346939,-8.863144020469257,84.29472158596745
3.773044897959184,6.864722448979593,-8.867645808445893,84.63257618150244
3.773044897959184,6.892126530612245,-8.872106395260523,84.97043077703734
3.773044897959184,6.919530612244898,-8.876525512385655,85.3082853725723
3.773044897959184,6.946934693877552,-8.880904225260101,85.64613996810724
3.773044897959184,6.974338775510205,-8.885242183333247,85.98399456364213
3.773044897959184,7.001742857142857,-8.889540436288199,86.32184915917708
3.773044897959184,7.0291469387755106,-8.893799474424993,86.65970375471201
3.773044897959184,7.056551020408164,-8.898019056511984,86.99755835024698
3.773044897959184,7.083955102040817,-8.90220093603442,87.3354129457819
3.773044897959184,7.1113591836734695,-8.906345082271875,87.67326754131682
3.773044897959184,7.138763265306123,-8.910452050691639,88.01112213685178
3.773044897959184,7.166167346938776,-8.914522410312397,88.34897673238675
3.773044897959184,7.193571428571429,-8.918556489181054,88.68683132792165
3.773044897959184,7.220975510204083,-8.92255467360892,89.02468592345662
3.773044897959184,7.248379591836735,-8.926518705432594,89.36254051899154
3.773044897959184,7.275783673469388,-8.930455758295766,89.70039511452649
3.773044897959184,7.303187755102042,-8.934372518743498,90.03824971006148
3.773044897959184,7.330591836734694,-8.938272085294862,90.37610430559634
3.773044897959184,7.357995918367347,-8.942155062178308,90.71395890113132
3.773044897959184,7.385400000000001,-8.946020252202894,91.05181349666628
3.789926530612245,6.0426,-8.724170112581483,75.16506894751427
3.789926530612245,6.0700040816326535,-8.72926767182691,75.5059536139429
3.789926530612245,6.097408163265307,-8.734484329146028,75.84683828037153
3.789926530612245,6.124812244897959,-8.739760837756112,76.1877229468002
3.789926530612245,6.1522163265306125,-8.74506178708731,76.52860761322883
3.789926530612245,6.179620408163266,-8.750366500098277,76.86949227965746
3.789926530612245,6.207024489795919,-8.755663182054953,77.2103769460861
3.789926530612245,6.234428571428571,-8.760941997260648,77.55126161251471
3.789926530612245,6.261832653061225,-8.766196430233363,77.89214627894339
3.789926530612245,6.289236734693878,-8.771422593988545,78.23303094537201
3.789926530612245,6.316640816326531,-8.776616336969115,78.57391561180063
3.789926530612245,6.344044897959184,-8.781774746807567,78.91480027822927
3.789926530612245,6.371448979591837,-8.786896772678805,79.25568494465787
3.789926530612245,6.39885306122449,-8.791980388348064,79.59656961108655
3.789926530612245,6.426257142857144,-8.797025072874115,79.93745427751523
3.789926530612245,6.453661224489796,-8.802029667508803,80.27833894394381
3.789926530612245,6.481065306122449,-8.80699377168973,80.61922361037242
3.789926530612245,6.5084693877551025,-8.811915512949497,80.96010827680108
3.789926530612245,6.535873469387756,-8.816796758417771,81.30099294322974
3.789926530612245,6.563277551020408,-8.821635651398449,81.64187760965832
3.789926530612245,6.5906816326530615,-8.826433584371046,81.98276227608699
3.789926530612245,6.618085714285715,-8.831189348467815,82.32364694251567
3.789926530612245,6.645489795918368,-8.835903601347411,82.66453160894427
3.789926530612245,6.6728938775510205,-8.840575309346434,83.00541627537288
3.789926530612245,6.700297959183674,-8.845205226626083,83.34630094180156
3.789926530612245,6.727702040816327,-8.849793139662246,83.68718560823022
3.789926530612245,6.75510612244898,-8.854339865605798,84.02807027465879
3.789926530612245,6.782510204081633,-8.858844642219207,84.36895494108744
3.789926530612245,6.809914285714286,-8.863308830025916,84.70983960751609
3.789926530612245,6.837318367346939,-8.86773219882028,85.05072427394472
3.789926530612245,6.864722448979593,-8.87211455349308,85.3916089403734
3.789926530612245,6.892126530612245,-8.876455819367553,85.732493606802
3.789926530612245,6.919530612244898,-8.880757481999561,86.07337827323066
3.789926530612245,6.946934693877552,-8.885019967284848,86.41426293965928
3.789926530612245,6.974338775510205,-8.889242895456984,86.75514760608787
3.789926530612245,7.001742857142857,-8.893427382979722,87.09603227251652
3.789926530612245,7.0291469387755106,-8.897573322914937,87.43691693894516
3.789926530612245,7.056551020408164,-8.901681024292742,87.77780160537382
3.789926530612245,7.083955102040817,-8.90575139777586,88.11868627180243
3.789926530612245,7.1113591836734695,-8.90978508430758,88.45957093823105
3.789926530612245,7.138763265306123,-8.913782195976005,88.80045560465972
3.789926530612245,7.166167346938776,-8.917743110734833,89.14134027108838
3.789926530612245,7.193571428571429,-8.921668858868559,89.48222493751697
3.789926530612245,7.220975510204083,-8.925559611004577,89.82310960394562
3.789926530612245,7.248379591836735,-8.929415947039535,90.16399427037425
3.789926530612245,7.275783673469388,-8.933244178375492,90.5048789368029
3.789926530612245,7.303187755102042,-8.937051606633725,90.84576360323159
3.789926530612245,7.330591836734694,-8.94084218062255,91.18664826966014
3.789926530612245,7.357995918367347,-8.94461719253401,91.52753293608882
3.789926530612245,7.385400000000001,-8.948376617704474,91.86841760251748
3.8068081632653064,6.0426,-8.733590353176924,75.83618230561034
3.8068081632653064,6.0700040816326535,-8.738377704668157,76.18011057003488
3.8068081632653064,6.097408163265307,-8.743280260249849,76.5240388344594
3.8068081632653064,6.124812244897959,-8.74827509832449,76.86796709888398
3.8068081632653064,6.1522163265306125,-8.753325512181195,77.2118953633085
3.8068081632653064,6.179620408163266,-8.758404502794058,77.55582362773305
3.8068081632653064,6.207024489795919,-8.763491315259914,77.89975189215758
3.8068081632653064,6.234428571428571,-8.768573988007601,78.24368015658209
3.8068081632653064,6.261832653061225,-8.7736422879442,78.58760842100666
3.8068081632653064,6.289236734693878,-8.778690819211716,78.93153668543118
3.8068081632653064,6.316640816326531,-8.783713770114096,79.27546494985572
3.8068081632653064,6.344044897959184,-8.788706226224322,79.61939321428024
3.8068081632653064,6.371448979591837,-8.793667469741779,79.96332147870474
3.8068081632653064,6.39885306122449,-8.798594649043562,80.30724974312933
3.8068081632653064,6.426257142857144,-8.803485068166674,80.65117800755391
3.8068081632653064,6.453661224489796,-8.808339562709692,80.99510627197839
3.8068081632653064,6.481065306122449,-8.813155876296182,81.33903453640289
3.8068081632653064,6.5084693877551025,-8.817933955636716,81.68296280082747
3.8068081632653064,6.535873469387756,-8.822673212373903,82.02689106525203
3.8068081632653064,6.563277551020408,-8.82737323123041,82.37081932967651
3.8068081632653064,6.5906816326530615,-8.832034090566653,82.71474759410107
3.8068081632653064,6.618085714285715,-8.836655123055282,83.05867585852565
3.8068081632653064,6.645489795918368,-8.841236012207677,83.40260412295015
3.8068081632653064,6.6728938775510205,-8.845777109629953,83.74653238737467
3.8068081632653064,6.700297959183674,-8.850278202397657,84.09046065179925
3.8068081632653064,6.727702040816327,-8.854738875905857,84.43438891622381
3.8068081632653064,6.75510612244898,-8.859160668195392,84.77831718064827
3.8068081632653064,6.782510204081633,-8.863543152980716,85.12224544507283
3.8068081632653064,6.809914285714286,-8.867885546998902,85.46617370949738
3.8068081632653064,6.837318367346939,-8.872189171219572,85.81010197392192
3.8068081632653064,6.864722448979593,-8.876453087548747,86.1540302383465
3.8068081632653064,6.892126530612245,-8.880677761542733,86.49795850277098
3.8068081632653064,6.919530612244898,-8.884864534579332,86.84188676719555
3.8068081632653064,6.946934693877552,-8.889012523401213,87.18581503162008
3.8068081632653064,6.974338775510205,-8.893122603084011,87.52974329604456
3.8068081632653064,7.001742857142857,-8.897195140595471,87.87367156046912
3.8068081632653064,7.0291469387755106,-8.901230176890179,88.21759982489364
3.8068081632653064,7.056551020408164,-8.905227654734317,88.56152808931822
3.8068081632653064,7.083955102040817,-8.909188710500995,88.90545635374274
3.8068081632653064,7.1113591836734695,-8.913114368417794,89.24938461816726
3.8068081632653064,7.138763265306123,-8.917003773605904,89.5933128825918
3.8068081632653064,7.166167346938776,-8.920858353841435,89.93724114701637
3.8068081632653064,7.193571428571429,-8.924678353360491,90.28116941144087
3.8068081632653064,7.220975510204083,-8.928463585835683,90.62509767586542
3.8068081632653064,7.248379591836735,-8.932215474169336,90.96902594028995
3.8068081632653064,7.275783673469388,-8.935937824971136,91.31295420471449
3.8068081632653064,7.303187755102042,-8.939638215910582,91.65688246913908
3.8068081632653064,7.330591836734694,-8.943322148042483,92.00081073356354
3.8068081632653064,7.357995918367347,-8.946991893268335,92.34473899798812
3.8068081632653064,7.385400000000001,-8.950647499964347,92.68866726241268
3.8236897959183676,6.0426,-8.742803749865072,76.5102783897424
3.8236897959183676,6.0700040816326535,-8.747340120632089,76.85726377926504
3.8236897959183676,6.097408163265307,-8.751966962790554,77.20424916878767
3.8236897959183676,6.124812244897959,-8.756683882722555,77.55123455831034
3.8236897959183676,6.1522163265306125,-8.761475389330862,77.89821994783297
3.8236897959183676,6.179620408163266,-8.766317112636896,78.24520533735561
3.8236897959183676,6.207024489795919,-8.771186060582295,78.59219072687826
3.8236897959183676,6.234428571428571,-8.776066114374517,78.93917611640087
3.8236897959183676,6.261832653061225,-8.780944699047613,79.28616150592356
3.8236897959183676,6.289236734693878,-8.785812585816037,79.63314689544617
3.8236897959183676,6.316640816326531,-8.79066188101662,79.9801322849688
3.8236897959183676,6.344044897959184,-8.795487879113704,80.32711767449145
3.8236897959183676,6.371448979591837,-8.800288305141475,80.67410306401405
3.8236897959183676,6.39885306122449,-8.80505888263899,81.02108845353673
3.8236897959183676,6.426257142857144,-8.809796782622223,81.36807384305942
3.8236897959183676,6.453661224489796,-8.814502354487981,81.715059232582
3.8236897959183676,6.481065306122449,-8.819172998191407,82.06204462210462
3.8236897959183676,6.5084693877551025,-8.823808522018282,82.4090300116273
3.8236897959183676,6.535873469387756,-8.828407003982445,82.75601540114995
3.8236897959183676,6.563277551020408,-8.83296904622453,83.10300079067255
3.8236897959183676,6.5906816326530615,-8.837493541971183,83.44998618019521
3.8236897959183676,6.618085714285715,-8.841980546428937,83.7969715697179
3.8236897959183676,6.645489795918368,-8.846430697130057,84.14395695924051
3.8236897959183676,6.6728938775510205,-8.850842918106856,84.49094234876313
3.8236897959183676,6.700297959183674,-8.855216949701509,84.8379277382858
3.8236897959183676,6.727702040816327,-8.85955285639476,85.18491312780847
3.8236897959183676,6.75510612244898,-8.863851682953403,85.53189851733104
3.8236897959183676,6.782510204081633,-8.868112390037238,85.8788839068537
3.8236897959183676,6.809914285714286,-8.872335092044047,86.22586929637636
3.8236897959183676,6.837318367346939,-8.876520073909873,86.572854685899
3.8236897959183676,6.864722448979593,-8.880667094477348,86.91984007542169
3.8236897959183676,6.892126530612245,-8.884777207251727,87.26682546494428
3.8236897959183676,6.919530612244898,-8.888849677747402,87.61381085446695
3.8236897959183676,6.946934693877552,-8.89288525767484,87.96079624398958
3.8236897959183676,6.974338775510205,-8.89688436249874,88.30778163351216
3.8236897959183676,7.001742857142857,-8.900846922388785,88.65476702303484
3.8236897959183676,7.0291469387755106,-8.904772641862325,89.00175241255747
3.8236897959183676,7.056551020408164,-8.908662173616088,89.34873780208014
3.8236897959183676,7.083955102040817,-8.91251696573763,89.69572319160275
3.8236897959183676,7.1113591836734695,-8.916336369597028,90.04270858112538
3.8236897959183676,7.138763265306123,-8.920121019081398,90.38969397064804
3.8236897959183676,7.166167346938776,-8.923871466612855,90.73667936017071
3.8236897959183676,7.193571428571429,-8.92758810792241,91.08366474969331
3.8236897959183676,7.220975510204083,-8.931270559636303,91.43065013921597
3.8236897959183676,7.248379591836735,-8.934920325821679,91.7776355287386
3.8236897959183676,7.275783673469388,-8.938539256132906,92.12462091826124
3.8236897959183676,7.303187755102042,-8.94213557728615,92.47160630778394
3.8236897959183676,7.330591836734694,-8.945715337288949,92.8185916973065
3.8236897959183676,7.357995918367347,-8.949281871474822,93.16557708682919
3.8236897959183676,7.385400000000001,-8.952835222908254,93.51256247635185
3.840571428571429,6.0426,-8.751784227832514,77.18735719991042
3.840571428571429,6.0700040816326535,-8.75610319386047,77.53741324163337
3.840571428571429,6.097408163265307,-8.760493420010311,77.88746928335632
3.840571428571429,6.124812244897959,-8.764959863448098,78.2375253250793
3.840571428571429,6.1522163265306125,-8.769501364226397,78.58758136680224
3.840571428571429,6.179620408163266,-8.774104528390112,78.93763740852519
3.840571428571429,6.207024489795919,-8.778751148733344,79.28769345024814
3.840571428571429,6.234428571428571,-8.78342293793317,79.63774949197106
3.840571428571429,6.261832653061225,-8.788107035285913,79.98780553369406
3.840571428571429,6.289236734693878,-8.792791127686003,80.33786157541698
3.840571428571429,6.316640816326531,-8.79746621460928,80.68791761713993
3.840571428571429,6.344044897959184,-8.802125123461247,81.03797365886288
3.840571428571429,6.371448979591837,-8.806763770459954,81.38802970058586
3.840571428571429,6.39885306122449,-8.81137823315399,81.73808574230878
3.840571428571429,6.426257142857144,-8.815965391877377,82.0881417840317
3.840571428571429,6.453661224489796,-8.82052268975409,82.43819782575467
3.840571428571429,6.481065306122449,-8.825049175419846,82.78825386747766
3.840571428571429,6.5084693877551025,-8.829542166359477,83.13830990920057
3.840571428571429,6.535873469387756,-8.83400223957589,83.48836595092355
3.840571428571429,6.563277551020408,-8.838427618496103,83.83842199264652
3.840571428571429,6.5906816326530615,-8.842817988808976,84.18847803436941
3.840571428571429,6.618085714285715,-8.847173758589104,84.5385340760924
3.840571428571429,6.645489795918368,-8.851494424683736,84.88859011781533
3.840571428571429,6.6728938775510205,-8.85577936429658,85.23864615953826
3.840571428571429,6.700297959183674,-8.860027948634482,85.58870220126124
3.840571428571429,6.727702040816327,-8.864240175273082,85.93875824298415
3.840571428571429,6.75510612244898,-8.868416945109256,86.28881428470717
3.840571428571429,6.782510204081633,-8.872557431862656,86.63887032643007
3.840571428571429,6.809914285714286,-8.87666190766127,86.98892636815303
3.840571428571429,6.837318367346939,-8.880729425711937,87.33898240987598
3.840571428571429,6.864722448979593,-8.884761863612482,87.6890384515989
3.840571428571429,6.892126530612245,-8.888758375838824,88.03909449332187
3.840571428571429,6.919530612244898,-8.892719137598382,88.38915053504485
3.840571428571429,6.946934693877552,-8.89664402652982,88.7392065767678
3.840571428571429,6.974338775510205,-8.900533611933186,89.08926261849078
3.840571428571429,7.001742857142857,-8.904388048149595,89.43931866021367
3.840571428571429,7.0291469387755106,-8.908206699428188,89.78937470193661
3.840571428571429,7.056551020408164,-8.911990866542464,90.13943074365959
3.840571428571429,7.083955102040817,-8.915740627505729,90.48948678538251
3.840571428571429,7.1113591836734695,-8.919456513448814,90.83954282710545
3.840571428571429,7.138763265306123,-8.92313823131336,91.18959886882841
3.840571428571429,7.166167346938776,-8.926786599025858,91.53965491055139
3.840571428571429,7.193571428571429,-8.930401647136812,91.88971095227438
3.840571428571429,7.220975510204083,-8.93398376790151,92.23976699399728
3.840571428571429,7.248379591836735,-8.937533100037898,92.58982303572022
3.840571428571429,7.275783673469388,-8.941052147311861,92.93987907744317
3.840571428571429,7.303187755102042,-8.944547270297697,93.28993511916609
3.840571428571429,7.330591836734694,-8.94802518845863,93.63999116088912
3.840571428571429,7.357995918367347,-8.951490306462595,93.99004720261203
3.840571428571429,7.385400000000001,-8.954942988962973,94.34010324433501
3.8574530612244904,6.0426,-8.760522573765586,77.86741873611446
3.8574530612244904,6.0700040816326535,-8.764649136439653,78.22055895713993
3.8574530612244904,6.097408163265307,-8.76882985755718,78.57369917816538
3.8574530612244904,6.124812244897959,-8.773072482814682,78.92683939919088
3.8574530612244904,6.1522163265306125,-8.77738335771395,79.27997962021634
3.8574530612244904,6.179620408163266,-8.781757106770936,79.6331198412418
3.8574530612244904,6.207024489795919,-8.786182706692214,79.98626006226726
3.8574530612244904,6.234428571428571,-8.790645922985988,80.33940028329269
3.8574530612244904,6.261832653061225,-8.795132835843143,80.69254050431819
3.8574530612244904,6.289236734693878,-8.799631168687261,81.04568072534363
3.8574530612244904,6.316640816326531,-8.804129332219144,81.3988209463691
3.8574530612244904,6.344044897959184,-8.808620318396285,81.75196116739455
3.8574530612244904,6.371448979591837,-8.813098253973983,82.10510138841998
3.8574530612244904,6.39885306122449,-8.817557149641269,82.4582416094455
