Distance,Energy
0.4,-0.20868353912252002
0.40721442885771547,-0.21683396076946004
0.41442885771543087,-0.22434702326796008
0.4216432865731463,-0.2312706710102601
0.42885771543086176,-0.23764929169715998
0.43607214428857716,-0.24352398671836006
0.4432865731462926,-0.24893281952975999
0.45050100200400806,-0.2539110428126601
0.45771543086172345,-0.25849130780996
0.4649298597194389,-0.26270385632915993
0.47214428857715435,-0.26657669814835994
0.4793587174348698,-0.27013577412185996
0.4865731462925852,-0.27340510718325994
0.49378757515030064,-0.27640694157846
0.5010020040080161,-0.2791618716406601
0.5082164328657315,-0.28168896113796005
0.5154308617234469,-0.28400585345456
0.5226452905811624,-0.28612887392216013
0.5298597194388778,-0.28807312433036003
0.5370741482965933,-0.2898525707253601
0.5442885771543087,-0.2914801244996601
0.5515030060120241,-0.29296771768976004
0.5587174348697395,-0.2943263724704601
0.565931863727455,-0.2955662655951601
0.5731462925851704,-0.2966967878231601
0.5803607214428859,-0.29772659877335994
0.5875751503006013,-0.2986636775373601
0.5947895791583167,-0.29951536911176
0.602004008016032,-0.3002884271122601
0.6092184368737475,-0.3009890527630601
0.6164328657314629,-0.3016229305665601
0.6236472945891784,-0.30219526066716007
0.6308617234468938,-0.3027107882700599
0.6380761523046092,-0.3031738301967599
0.6452905811623246,-0.3035882988579601
0.6525050100200401,-0.3039577239234601
0.6597194388777555,-0.30428527190446
0.666933867735471,-0.3045737640978601
0.6741482965931864,-0.30482569323216
0.6813627254509018,-0.30504323940975997
0.6885771543086172,-0.3052282859014601
0.6957915831663327,-0.30538243558986
0.7030060120240481,-0.30550702886566006
0.7102204408817636,-0.3056031639766601
0.717434869739479,-0.3056717208256601
0.7246492985971944,-0.3057133892650601
0.7318637274549098,-0.30572870282916
0.7390781563126253,-0.30571807860666
0.7462925851703407,-0.3056818635668601
0.7535070140280562,-0.30562038704556005
0.7607214428857716,-0.3055340182880599
0.767935871743487,-0.30542322700236
0.7751503006012024,-0.30528864380865994
0.7823647294589179,-0.3051311165361601
0.7895791583166333,-0.3049517575373599
0.7967935871743488,-0.30475197693785994
0.8040080160320642,-0.3045334970145601
0.8112224448897796,-0.3042983438820601
0.818436873747495,-0.30404881445666
0.8256513026052105,-0.3037874190077601
0.8328657314629259,-0.30351680275816006
0.8400801603206414,-0.30323965332626
0.8472945891783568,-0.30295860411176
0.8545090180360722,-0.30267614526286013
0.8617234468937875,-0.30239455257836
0.868937875751503,-0.30211583972986
0.8761523046092184,-0.3018417329871601
0.883366733466934,-0.30157366312435996
0.8905811623246493,-0.30131276857896006
0.8977955911823647,-0.30105990618325995
0.9050100200400802,-0.3008156680668601
0.9122244488977956,-0.30058040441505995
0.919438877755511,-0.3003542512744599
0.9266533066132265,-0.30013716190835993
0.9338677354709419,-0.29992893959956013
0.9410821643286573,-0.2997292699207601
0.9482965931863728,-0.2995377507788599
0.9555110220440882,-0.29935391918006005
0.9627254509018036,-0.2991772741354599
0.9699398797595191,-0.29900729556296013
0.9771543086172345,-0.29884345938886003
0.9843687374749499,-0.2986852491643601
0.9915831663326654,-0.29853216468896004
0.9987975951903808,-0.2983837280789601
1.006012024048096,-0.29823948778176
1.0132264529058117,-0.29809902092396
1.020440881763527,-0.2979619343911599
1.0276553106212425,-0.29782786494186
1.034869739478958,-0.29769647860516013
1.0420841683366735,-0.2975674695966599
1.049298597194389,-0.2974405588873601
1.0565130260521043,-0.29731549258546
1.0637274549098197,-0.29719204019676004
1.070941883767535,-0.2970699928676601
1.0781563126252505,-0.29694916163246
1.0853707414829659,-0.29682937573056
1.0925851703406813,-0.2967104809905601
1.0997995991983969,-0.29659233831906007
1.1070140280561123,-0.29647482229196
1.1142284569138277,-0.29635781984405996
1.1214428857715433,-0.29624122907786
1.1286573146292587,-0.29612495816125994
1.135871743486974,-0.29600892433775994
1.1430861723446895,-0.29589305301465996
1.1503006012024048,-0.29577727695206013
1.1575150300601202,-0.2956615355171601
1.1647294589178356,-0.29554577402556004
1.171943887775551,-0.29542994313675996
1.1791583166332664,-0.29531399831805993
1.186372745490982,-0.29519789936415997
1.1935871743486974,-0.29508160995746
1.2008016032064128,-0.29496509728606
1.2080160320641284,-0.2948483316875601
1.2152304609218438,-0.29473128634365997
1.2224448897795592,-0.2946139369929601
1.2296593186372746,-0.29449626168576004
1.23687374749499,-0.29437824055236006
1.2440881763527054,-0.29425985560726
1.2513026052104208,-0.2941410905617601
1.2585170340681362,-0.29402193066336
1.2657314629258516,-0.29390236255206004
1.2729458917835672,-0.29378237412295993
1.2801603206412826,-0.29366195441456
1.287374749498998,-0.29354109349556
1.2945891783567136,-0.29341978237615995
1.301803607214429,-0.29329801291425994
1.3090180360721444,-0.29317577774546
1.3162324649298598,-0.2930530702051599
1.3234468937875752,-0.29292988427286004
1.3306613226452906,-0.29280621450816
1.337875751503006,-0.29268205600235997
1.3450901803607214,-0.29255740433376
1.3523046092184368,-0.29243225551956
1.3595190380761524,-0.2923066059844601
1.3667334669338678,-0.29218045251856006
1.3739478957915832,-0.29205379225326
1.3811623246492988,-0.29192662262556013
1.3883767535070142,-0.29179894135886
1.3955911823647296,-0.29167074643236
1.402805611222445,-0.29154203606655993
1.4100200400801604,-0.29141280869786
1.4172344689378757,-0.29128306296265993
1.4244488977955911,-0.29115279768456004
1.4316633266533065,-0.29102201185276
1.438877755511022,-0.29089070461576005
1.4460921843687373,-0.2907588752619601
1.4533066132264532,-0.29062652321556004
1.4605210420841686,-0.29049364801856004
1.467735470941884,-0.2903602493292601
1.4749498997995993,-0.29022632690666006
1.4821643286573147,-0.2900918806052599
1.4893787575150301,-0.28995691037106
1.4965931863727455,-0.2898214162277599
1.503807615230461,-0.28968539827866
1.5110220440881763,-0.28954885669276
1.5182364729458917,-0.2894117917080601
1.525450901803607,-0.28927420361836
1.5326653306613225,-0.28913609277725993
1.5398797595190383,-0.28899745958576006
1.5470941883767537,-0.28885830449665995
1.5543086172344691,-0.28871862800425996
1.5615230460921845,-0.2885784306441601
1.5687374749499,-0.28843771299335996
