generation,best_fitness,avg_fitness,std_fitness
0,0.062323394154961013,0.062323394154961013,0.0
1,0.17737866047490602,0.17737866047490602,0.0
2,0.03959353106780002,0.03959353106780002,0.0
3,0.055233411866679974,0.055233411866679974,0.0
4,0.14124029282896378,0.14124029282896378,0.0
5,1000.0,1000.0,0.0
6,0.15868173354332682,0.15868173354332682,0.0
7,0.29550713809502294,0.29550713809502294,0.0
8,0.14979288719198924,0.14979288719198924,0.0
9,0.06686911760797985,0.06686911760797985,0.0
10,1000.0,1000.0,0.0
11,0.07495243937982099,0.07495243937982099,0.0
12,0.1713521889247851,0.1713521889247851,0.0
13,0.07528151482597165,0.07528151482597165,0.0
14,0.13999959347279287,0.13999959347279287,0.0
15,0.14376431209860255,0.14376431209860255,0.0
16,1000.0,1000.0,0.0
17,0.02715287726156112,0.02715287726156112,0.0
18,0.03497444349210204,0.03497444349210204,0.0
19,0.12235166387733573,0.12235166387733573,0.0
20,0.2141835429263164,0.2141835429263164,0.0
21,0.18511084456592858,0.18511084456592858,0.0
22,1000.0,1000.0,0.0
23,0.09548326523193186,0.09548326523193186,0.0
24,0.053711488188836184,0.053711488188836184,0.0
25,0.06213787734422785,0.06213787734422785,0.0
26,0.08935533922458697,0.08935533922458697,0.0
27,0.15418888211592857,0.15418888211592857,0.0
28,0.136697615275405,0.136697615275405,0.0
29,0.17217400648262948,0.17217400648262948,0.0
30,0.06247104546379381,0.06247104546379381,0.0
31,1000.0,1000.0,0.0
32,0.2840241333810867,0.2840241333810867,0.0
33,0.08342235253954801,0.08342235253954801,0.0
34,0.1576246457251538,0.1576246457251538,0.0
35,0.08171170080073344,0.08171170080073344,0.0
36,0.2547799222179372,0.2547799222179372,0.0
37,0.08653072866788773,0.08653072866788773,0.0
38,0.05567921581215181,0.05567921581215181,0.0
39,1000.0,1000.0,0.0
40,0.1028377905366889,0.1028377905366889,0.0
41,0.10999163047539945,0.10999163047539945,0.0
42,0.044103123785772344,0.044103123785772344,0.0
43,1000.0,1000.0,0.0
44,0.09215699320286397,0.09215699320286397,0.0
45,0.13144346044652402,0.13144346044652402,0.0
46,0.10193509040252932,0.10193509040252932,0.0
47,0.06508690877283714,0.06508690877283714,0.0
48,0.08875224326836917,0.08875224326836917,0.0
49,0.24122491268784688,0.24122491268784688,0.0
50,0.06260835588848575,0.06260835588848575,0.0
51,0.037511847368639335,0.037511847368639335,0.0
52,0.1532300640237834,0.1532300640237834,0.0
53,0.08850643251603867,0.08850643251603867,0.0
54,0.10616501738322201,0.10616501738322201,0.0
55,1000.0,1000.0,0.0
56,0.08276391738302002,0.08276391738302002,0.0
57,0.044761372731357045,0.044761372731357045,0.0
58,0.08345842502806411,0.08345842502806411,0.0
59,0.08349650508624808,0.08349650508624808,0.0
60,0.23571247456039268,0.23571247456039268,0.0
61,1000.0,1000.0,0.0
62,0.09393810891897897,0.09393810891897897,0.0
63,0.037574093699735175,0.037574093699735175,0.0
64,0.039715400857589164,0.039715400857589164,0.0
65,0.10978871455241453,0.10978871455241453,0.0
66,1000.0,1000.0,0.0
67,1000.0,1000.0,0.0
68,0.09353097052554424,0.09353097052554424,0.0
69,1000.0,1000.0,0.0
70,0.06095696670366574,0.06095696670366574,0.0
71,0.14148714530832496,0.14148714530832496,0.0
72,0.2659926299643178,0.2659926299643178,0.0
