Distance,Energy
1.0,2.020917385034636
1.0404040404040404,1.7297779410399698
1.0808080808080809,1.4805997764018457
1.121212121212121,1.2655171267367678
1.1616161616161615,1.078559859842585
1.202020202020202,0.9152094772721284
1.2424242424242424,0.7720371579590619
1.2828282828282829,0.6464078829235405
1.3232323232323233,0.5362453419774056
1.3636363636363638,0.4398545753537064
1.404040404040404,0.35579688684231314
1.4444444444444444,0.2828080596066229
1.4848484848484849,0.2197487545512331
1.5252525252525253,0.16557716097759112
1.5656565656565657,0.11933462805041017
1.606060606060606,0.08013872995013571
1.6464646464646466,0.04717955483647529
1.6868686868686869,0.019717312471470905
1.7272727272727273,-0.002920111406979231
1.7676767676767677,-0.021340042680776605
1.8080808080808082,-0.03608837202648374
1.8484848484848486,-0.04765336914317686
1.8888888888888888,-0.0564697812230861
1.9292929292929295,-0.0629231260393226
1.9696969696969697,-0.06735398309388074
2.0101010101010104,-0.07006222117547622
2.0505050505050506,-0.07131102053006089
2.090909090909091,-0.07133069235851508
2.1313131313131315,-0.07032225943851245
2.1717171717171717,-0.06846068448976439
2.212121212121212,-0.06589790775649362
2.2525252525252526,-0.06276554623207176
2.2929292929292933,-0.05917735548496239
2.3333333333333335,-0.08702258663311113
2.3737373737373737,-0.0970802255341141
2.4141414141414144,-0.0948062441394768
2.4545454545454546,-0.09208206058087853
2.494949494949495,-0.07635414983326427
2.5353535353535355,-0.08556899052700828
2.575757575757576,-0.08190136617395183
2.6161616161616164,-0.07802810102020885
2.6565656565656566,-0.07399251395816009
2.6969696969696972,-0.06983242275373414
2.7373737373737375,-0.06558079076864942
2.7777777777777777,-0.06126628738729778
2.8181818181818183,-0.04794734963047631
2.858585858585859,-0.04401882839977134
2.8989898989898992,-0.048178025820448056
2.9393939393939394,-0.043829289825225715
2.97979797979798,-0.03951237472927005
3.0202020202020203,-0.028453247385527902
3.060606060606061,-0.02466542692013718
3.101010101010101,-0.02093933241189916
3.1414141414141414,-0.02277112820183902
3.181818181818182,-0.018756569347601726
3.2222222222222223,-0.014821810307466876
3.262626262626263,-0.01097103673203037
3.303030303030303,-0.007207702538494232
3.3434343434343434,-0.0002343740453625287
3.383838383838384,0.002900298351391939
3.4242424242424243,0.003531282383960388
3.464646464646465,0.00692061613824535
3.505050505050505,0.010212254334078352
3.545454545454546,0.013405034212382816
3.585858585858586,0.01707177229889112
3.6262626262626263,0.019490131953944
3.666666666666667,0.022020534904640954
3.707070707070707,0.025169271367985857
3.747474747474748,0.027854820100401412
3.787878787878788,0.02866831711173745
3.8282828282828287,0.03291449062328411
3.868686868686869,0.03528738096781581
3.909090909090909,0.037554773542865405
3.94949494949495,0.03971629376871988
3.98989898989899,0.04177124723139514
4.030303030303031,0.043719461133946425
4.070707070707071,0.04556045597371394
4.111111111111111,0.047294576156446055
4.151515151515152,0.04892206961426382
4.191919191919192,0.050443628504126536
4.232323232323233,0.0518605462953019
4.272727272727273,0.0531749438927136
4.313131313131313,0.05438837783322015
4.353535353535354,0.05550460526671941
4.3939393939393945,0.0565268379104964
4.434343434343434,0.057459004265979274
4.474747474747475,0.050783573244643776
4.515151515151516,0.059072855453905504
4.555555555555555,0.05976456986854828
4.595959595959597,0.06038672707848036
4.636363636363637,0.06094487969585316
4.6767676767676765,0.05359005854734278
4.717171717171718,0.061889852733884254
4.757575757575758,0.06228712794847979
4.7979797979797985,0.06264045706302568
4.838383838383839,0.0551336706175789
4.878787878787879,0.05544435198623887
4.91919191919192,0.06347984129467932
4.95959595959596,0.055990882637729555
5.0,0.06389146218327824
