Distance,Energy
0.1,3.511463062120932
0.1191919191919192,2.686379103975407
0.1383838383838384,2.0994930132743947
0.1575757575757576,1.6639489977156017
0.17676767676767677,1.330504448170388
0.19595959595959594,1.0691264588103109
0.21515151515151515,0.8604356225345594
0.23434343434343433,0.691356370942803
0.2535353535353535,0.5527436394494848
0.2727272727272727,0.4380099903494745
0.2919191919191919,0.3422916650979384
0.3111111111111111,0.2619210597408005
0.3303030303030303,0.19408175403011396
0.3494949494949495,0.13657658380449555
0.3686868686868686,0.08766789444968626
0.3878787878787878,0.04596503232611682
0.407070707070707,0.010343424958060954
0.42626262626262623,-0.020114761850204776
0.44545454545454544,-0.04616490189981437
0.46464646464646464,-0.06843342668563379
0.48383838383838385,-0.08744355577713081
0.503030303030303,-0.10363513948397174
0.5222222222222221,-0.11738023929664998
0.5414141414141413,-0.1289953086153205
0.5606060606060606,-0.1387509376088344
0.5797979797979798,-0.1468795605539467
0.598989898989899,-0.15358169206250072
0.6181818181818182,-0.15903097744290162
0.6373737373737373,-0.16337831974892325
0.6565656565656565,-0.16675527773386645
0.6757575757575757,-0.16927688314522282
0.6949494949494949,-0.17104399129103165
0.7141414141414141,-0.17214525298981254
0.7333333333333333,-0.17265877678182828
0.7525252525252525,-0.1726535359517004
0.7717171717171717,-0.17219056414985878
0.7909090909090909,-0.1713239751754897
0.81010101010101,-0.17010183602570306
0.8292929292929292,-0.1685669171139742
0.8484848484848484,-0.16675733928826186
0.8676767676767676,-0.16470713374745716
0.8868686868686868,-0.16244672804344795
0.906060606060606,-0.16000336898926515
0.9252525252525252,-0.1574014914075318
0.9444444444444443,-0.15466304017312027
0.9636363636363635,-0.15180775184514028
0.9828282828282827,-0.14885340125889301
1.002020202020202,-0.1458160176904263
1.0212121212121212,-0.14271007456903206
1.0404040404040404,-0.13954865617093615
1.0595959595959596,-0.13634360426484637
1.0787878787878789,-0.1331056472840949
1.097979797979798,-0.12984451424946986
1.1171717171717173,-0.12656907019089336
1.1363636363636365,-0.12328727465175182
1.1555555555555557,-0.12000644540580752
1.1747474747474747,-0.11673320953778454
1.1939393939393939,-0.1134735933786547
1.213131313131313,-0.11023307353010414
1.2323232323232323,-0.10701663830291575
1.2515151515151515,-0.10382881163743451
1.2707070707070707,-0.10067370358520222
1.2898989898989899,-0.09755504143253824
1.309090909090909,-0.09447620015834934
1.3282828282828283,-0.09144022970081045
1.3474747474747475,-0.08844987941445781
1.3666666666666667,-0.08550762004883461
1.385858585858586,-0.08261566353511529
1.405050505050505,-0.07977598082950144
1.4242424242424243,-0.07699031803066358
1.4434343434343435,-0.07426021096068769
1.4626262626262627,-0.07158699837799276
1.481818181818182,-0.06897183397184115
1.501010101010101,-0.06641569727404673
1.52020202020202,-0.06391940361064663
1.5393939393939393,-0.06148361320723594
1.5585858585858585,-0.059108839552530656
1.5777777777777777,-0.05679545711759981
1.596969696969697,-0.05454370852133883
1.6161616161616161,-0.05235371122593635
1.6353535353535353,-0.05022546383963522
1.6545454545454545,-0.04815885209709714
1.6737373737373737,-0.04615365458024556
1.692929292929293,-0.044209548233535734
1.7121212121212122,-0.04232611371343442
1.7313131313131314,-0.04050284057783704
1.7505050505050506,-0.03873917596364229
1.7696969696969698,-0.037034311835806855
1.7888888888888888,-0.035387628806107796
1.808080808080808,-0.0337982597253742
1.8272727272727272,-0.03226531559427814
1.8464646464646464,-0.03078784682144231
1.8656565656565656,-0.02936484962465824
1.8848484848484848,-0.027995267248469458
1.904040404040404,-0.026678003919566318
1.9232323232323232,-0.025411917283791552
1.9424242424242424,-0.02419583133950931
1.9616161616161616,-0.023028539270153137
1.9808080808080808,-0.021908808117747536
2.0,-0.020835383335490287
