generation,best_fitness,avg_fitness,std_fitness
0,0.2880643293837771,0.20461825448596288,0.05199102299408432
1,0.32630143631863273,0.26338103431375964,0.047833589984982994
2,0.3293217108091953,0.2929541768884276,0.024422715145497705
3,0.34979011378185065,0.32311316132223167,0.02053374265731662
4,0.3734848373594315,0.34110543650886294,0.016783598631587994
5,0.3734848373594315,0.3476759966071575,0.01600963091553957
6,0.39565386232887556,0.36929974573100777,0.011661116147076957
7,0.3981549651513394,0.3844418164719752,0.011941534090233921
8,0.43534721395068365,0.39761940125997086,0.01712348126029982
9,0.4434088705110132,0.4214565122337982,0.017457931035329683
9,0.44341008456382897,0.42306510588328894,0.02059490553073947
10,0.4917862620106812,0.4476023371929112,0.015301267683384615
11,0.4981936997000604,0.4585125289513193,0.025694201492105127
12,0.5208634895800779,0.4938233432798751,0.013052445981915994
13,0.556784907660143,0.5137690063767993,0.02359538252168495
14,0.5654223209852124,0.5371279023678099,0.017674752875314604
15,0.5664021727185536,0.5532661290007819,0.014648749918142714
16,0.5998206752671571,0.5682943051606208,0.010859473517435608
17,0.6056609739791927,0.5784616737224394,0.016788631458374382
18,0.6065834375150173,0.5942528329980986,0.011984685314636584
18,0.43548070960489266,0.43298940954348486,0.002443009842366644
19,0.43961360793929216,0.43450269222619725,0.0032931211727984275
