generation,best_fitness,avg_fitness,std_fitness
0,0.7912649415040475,0.5283935577976526,0.2175746364004699
1,0.8066068275429666,0.6262328851899668,0.21184040315809174
2,0.8066068275429666,0.637729828521166,0.24712888426150567
3,0.8297294946833313,0.635667629255621,0.27292128342384786
4,0.8410424380210358,0.6068280690269049,0.30659382283633985
5,0.8412950945503818,0.6950803872188648,0.26301619882565325
6,0.8537049315876332,0.6295800678903367,0.3341552489657824
7,0.8632802312081151,0.6633844083197843,0.2969627656367464
8,0.8749216646691277,0.7600216961985314,0.2280170918652884
9,0.8772325192056653,0.7083606843235029,0.30436799333132886
10,0.8798628137374063,0.711227597890414,0.28927933619310964
11,0.8819969659533863,0.6228118323535211,0.36475265062274725
12,0.8846952813107429,0.7609898050561418,0.26239098846814285
13,0.8846952813107429,0.6848992849771104,0.3361080578444455
14,0.897393361198795,0.7068938917442484,0.33022951085353386
15,0.8974479966073017,0.6831628490154023,0.35001603672791726
16,0.8974479966073017,0.6697606999973162,0.35705189992721226
17,0.90554591217141,0.7336873606608341,0.31875470195926536
18,0.90554591217141,0.7586529790642503,0.3068351536985891
19,0.9088917525556394,0.683149742177201,0.36416259364326975
20,0.9088917525556394,0.7560420470063376,0.30763288222686724
21,0.9088917525556394,0.7340899212737204,0.33592134254644634
22,0.9145722867896571,0.7312234321571657,0.34300701816248513
23,0.9145722867896571,0.7351228659460496,0.3379669832604589
24,0.914624388957926,0.7350743421006606,0.34505390567206295
25,0.914624388957926,0.6425128604146758,0.38513972897085286
26,0.9148704618012441,0.7958909639912205,0.2657255623538267
27,0.9197025252861003,0.5731410191901422,0.3993755842836427
28,0.9197025252861003,0.6000268637618273,0.40114417785303313
29,0.9197025252861003,0.6026059931582479,0.4029934147316984
30,0.9197025252861003,0.6860476736178663,0.38160718057648335
31,0.9205778830681438,0.6943849031695603,0.3654339813263183
32,0.9205778830681438,0.6318716840047929,0.38686282616755774
33,0.9205778830681438,0.5418853066505492,0.41484761989874364
34,0.9205778830681438,0.6530876091899394,0.39065678238536855
35,0.9205778830681438,0.6099743556148579,0.4079916168181897
36,0.9205778830681438,0.47704075681567826,0.43573587389074847
37,0.9205778830681438,0.5860491037639252,0.4219292224436883
37,0.9229654275713681,0.7018463270568365,0.3692786198844296
38,0.922987104138969,0.6194046038618037,0.40454544091334277
39,0.922987104138969,0.5781184688952214,0.4366359199223481
40,0.9236939456914075,0.5487169356804575,0.4336256010410926
41,0.9236939456914075,0.5301353272389813,0.4307908093461937
42,0.9239227895069734,0.5003377825296031,0.4139556991123012
43,0.931498731791734,0.6158070524149788,0.3940887479402268
44,0.9342611532830581,0.6293785096881768,0.3972036557007456
45,0.9355265860839856,0.734747765649117,0.35431747705620253
46,0.9401471071232615,0.767718488235648,0.3304186566985771
47,0.9412655782455536,0.887998527702816,0.20352951858601767
48,0.9475922968232843,0.8213451461283586,0.30745939377628206
49,0.9504995976840225,0.8482550452599448,0.2744831283449876
50,0.9515004344356913,0.8463932633227216,0.28250488652780487
51,0.9552218498349155,0.7418115454283039,0.381871073471462
52,0.9573131125930601,0.8540753973252893,0.2843942751434518
53,0.957574473396993,0.7554931820013409,0.3682701029827795
54,0.957574473396993,0.6656527333210157,0.41939339121365327
55,0.9576720239612435,0.7027099161582544,0.39141469916017196
56,0.9583755924471496,0.7448751462184993,0.3921054452558191
57,0.9586736003515808,0.6252127423428849,0.43237043303453987
58,0.9592028333077557,0.6831437855222469,0.41306858295185744
59,0.9592028333077557,0.7024430204610501,0.4039587526741103
60,0.9599168528484827,0.774775132765851,0.3658534030704152
61,0.9599168528484827,0.6795251162756999,0.4249378631319676
62,0.9599168528484827,0.5720301446117603,0.4530873063216251
62,0.9599168528484827,0.6497317971206702,0.4263130409682961
63,0.9599168528484827,0.7433866399944695,0.3772968180779266
64,0.9602151372937647,0.6473068550937944,0.4330694804706255
65,0.9602151372937647,0.5418705385270635,0.4619610204330972
66,0.9608288686596005,0.706171232434255,0.37999251430642367
67,0.9608288686596005,0.4556105907879367,0.45878975298264685
68,0.9608288686596005,0.5395282480499968,0.46005000173063254
69,0.9608288686596005,0.5113463266166196,0.4541690402795719
70,0.9608288686596005,0.6144112879774505,0.4471279423674034
71,0.9608288686596005,0.581327638525243,0.44444883435730287
72,0.9608288686596005,0.5187168722553122,0.4531369264437796
73,0.9608812291936881,0.567505585665604,0.4404557194192093
74,0.9609382040250888,0.5346675270262571,0.4533395675235774
75,0.9612305331838248,0.4517693195998886,0.46179067847013733
76,0.9612440694756377,0.4386478005166527,0.4300813866736494
77,0.9612440694756377,0.4624766787832417,0.4533596037951255
78,0.9612440694756377,0.6419206600360772,0.3978594504302258
79,0.9612440694756377,0.5854949936515503,0.447257930158153
80,0.9612440694756377,0.5641734225260447,0.44883235489598494
81,0.9612440694756377,0.4962242226362161,0.44446591563003585
81,0.9612440694756377,0.5823880733817937,0.4434672869505613
82,0.9612440694756377,0.651985448767745,0.42910076718526574
83,0.9612515379594311,0.6532398735576651,0.42177468726155115
84,0.9612515379594311,0.5425213297390383,0.43782784886769827
85,0.9612515379594311,0.40725727733947714,0.45899489444225017
86,0.9612968004612708,0.40168454012099897,0.4388867852605952
87,0.9612968004612708,0.541439205121639,0.4356132549124935
88,0.9612968004612708,0.44068597943115095,0.44304691972866045
88,0.8098258086705673,0.12790612553581174,0.14405450206164558
89,0.8098258086705673,0.13705359020114977,0.16872383756756454
90,0.9557771298982348,0.17603936738514975,0.21116598221526822
91,0.9557771298982348,0.16359499447419495,0.23789646863190278
92,0.957002977988426,0.18512122622099475,0.26298004149200743
93,0.957202599586401,0.260197597183207,0.31567402689718665
94,0.9584191926677159,0.3091876541094629,0.3863400880486761
95,0.9584191926677159,0.47464569794367106,0.4404960385985406
96,0.9593513309577938,0.5677410794570706,0.4157612656709092
97,0.9593513309577938,0.615581597518455,0.43407684258002854
98,0.9598023301073477,0.5215402394336979,0.46356761001387226
99,0.9598023301073477,0.44327674313444276,0.46229454973370754
100,0.9598023301073477,0.5501474565228782,0.4291215730026795
101,0.960644438057155,0.41343501895430057,0.44860176721714556
102,0.9606444530674576,0.5308157339464596,0.4535930757929456
103,0.9614595524269233,0.5822790112425478,0.4517739604839569
104,0.9614595524269233,0.5703987648852665,0.4552788673212503
104,0.9614595524269233,0.5096521303780689,0.44127370595112564
105,0.9614595524269233,0.4965980577821221,0.44729841557113215
106,0.9614595524269233,0.43702898207068985,0.453833891291092
107,0.9614595524269233,0.5349419758204258,0.4249785507428026
108,0.9623120425995582,0.48780206944696686,0.4537331970855956
109,0.9623120425995582,0.42839102350005476,0.4566876549856105
110,0.9623120425995582,0.5091294396354741,0.45359525843958604
111,0.9623120425995582,0.43132467152767495,0.45541752122865814
112,0.9623120425995582,0.5761503725305592,0.44460549556045986
113,0.9623120425995582,0.5286555863765328,0.4516315136459201
114,0.9623120425995582,0.5568647139503309,0.4464323430473732
114,0.969541549681003,0.5161937388556688,0.4511857338520347
115,0.969541549681003,0.5450715470158334,0.4580728041119106
116,0.969541549681003,0.6206476516571756,0.438518055422027
117,0.969541549681003,0.6966236677263444,0.4048818159490997
118,0.969541549681003,0.7293157795295424,0.3996117252076231
119,0.969541549681003,0.6278634616753065,0.4183589375058293
120,0.969541549681003,0.6299425054044331,0.4339410901963378
121,0.969541549681003,0.6042150976320426,0.44148050744319034
122,0.969541549681003,0.5869830350047527,0.43725774466934997
123,0.969541549681003,0.7416124116156974,0.37366847826031657
124,0.969541549681003,0.6265046301965436,0.43872727038238374
125,0.969541549681003,0.6911767756673813,0.41550921742267394
126,0.969541549681003,0.6413992318465738,0.43471863626074964
127,0.969541549681003,0.5794990650100031,0.4251597059854082
128,0.969541549681003,0.6389241678731595,0.44041363841284176
129,0.969541549681003,0.7145696955637464,0.3980892420845817
130,0.969541549681003,0.563565165846463,0.44348372115830925
131,0.969541549681003,0.5668645854715424,0.43956608480393994
132,0.969541549681003,0.5739791919665349,0.4345321896985123
133,0.969541549681003,0.554118825747843,0.453335404638463
134,0.969541549681003,0.5628062179865763,0.4453027283898401
