% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, further/more values", seed=366691, Sun Aug  3 15:49:37 2025, <python>{}</python>
1 14 0.09327642913029406 184.93090554034376 13.71306818240312 1.3713068182403120e+01 25.352678270313078 1035.007731388941 264.38070087972665   
2 28 0.08950599655187981 189.71538976409522 6.348735476236647 6.3487354762366470e+00 15.634535775715655 4381.747554371839 989.2709030939745   
3 42 0.0877903096914196 193.38331720651627 6.348735476236647 7.1168230420081890e+00 17.85750804875429 1000.0 990.2660698407104   
4 56 0.0866693203010727 195.20847847709214 4.470335405747721 4.4703354057477211e+00 11.700793253262434 1000.0 257.2991314476881   
5 70 0.08729438344106714 189.31740864553714 4.007627087691518 4.0076270876915183e+00 12.157320251431464 6164.136737627648 991.6495171276342   
6 84 0.0889724186322123 206.99160151889555 2.762087531949045 2.7620875319490450e+00 6.580337167084769 1000.0 5.922420507497499   
7 98 0.0922078368112273 224.1226087852773 2.385260197664445 2.3852601976644450e+00 8.846687232685388 1000.0 995.311380309372   
8 112 0.09591527954074502 228.57720619179617 1.2255592163830396 1.2255592163830396e+00 7.81232736323263 1304.4956946828297 775.5373402087977   
9 126 0.09937974909557144 232.3336486609386 0.8862353722860076 8.8623537228600757e-01 4.618938130873264 1000.0 997.68156146525   
10 140 0.10249554923531286 230.78701902212524 0.7350490771128242 7.3504907711282419e-01 2.0707872610255755 7.413532401125179 1.7143712385296799   
11 154 0.1080457511615229 232.23458283247163 0.6710588964457114 6.7105889644571137e-01 2.6662164187241286 1000.0 1.7178200977515397   
12 168 0.11288274421769715 239.74025473151235 0.6710588964457114 9.6923227895807540e-01 2.092853550275469 1000.0 268.5941233257829   
13 182 0.11963110414320888 260.92195382889537 0.44307064427647336 4.4307064427647336e-01 2.055455483375941 1000.0 222.73520499423108   
14 196 0.1276873830694911 293.580277330648 0.44307064427647336 1.5474384747407990e+00 298.67276252426433 1000.0 995.1915973228829   
15 210 0.131908283180507 318.2948745049545 0.44307064427647336 5.4511891990765671e-01 10.336996568924409 1571.6547422255426 998.6007430032147   
16 224 0.13711241036108537 341.55525097734613 0.29138314676286864 2.9138314676286864e-01 158.7974790452356 1000.0 998.397100604363   
17 238 0.13998049585829217 342.8653893816144 0.29138314676286864 1.0404144491330822e+00 4.075850137253543 1000.0 5.846776205155605   
18 252 0.14041729153679872 347.9349223600271 0.29138314676286864 8.3807643171149837e-01 2.597847206879411 1000.0 998.7458086426097   
19 266 0.13950971004369603 355.5868863100439 0.29138314676286864 6.3482233363704266e-01 5.449345841575416 1000.0 998.0615825076068   
20 280 0.13573769541511443 336.7745136938828 0.29138314676286864 1.0320320722763077e+00 2.05299132929839 1000.0 270.21579238286847   
21 294 0.13262228877422677 323.19970850208244 0.1984215311625369 1.9842153116253691e-01 1.5865015875183568 4619.869801391035 3.5732315937871424   
22 308 0.13061414744402314 324.5190067914456 0.1984215311625369 5.5980682720340269e-01 2.313761893740254 1000.0 252.77086923784398   
23 322 0.1287636502127462 325.7314917011107 0.1984215311625369 4.7719558243486049e-01 206.1672668597361 6744.100129436673 312.9693600003951   
24 336 0.12482588404167733 326.7336164841408 0.1984215311625369 3.2851973039003340e-01 4.527592196602022 1000.0 300.3872872634341   
25 350 0.11764871836948997 312.0848476112035 0.1984215311625369 4.2610159187198382e-01 2.808012671599531 1000.0 323.83008429774907   
26 364 0.11221071342963179 308.91627149851666 0.1984215311625369 4.6230895390730165e-01 292.492627649709 2082.704624258296 998.8231490219758   
27 378 0.10542271956984317 317.9835168457783 0.1984215311625369 6.2363039471499571e-01 295.783170669675 2192.8594651012086 998.789632124897   
28 392 0.10137595116597423 333.51556453468186 0.1984215311625369 3.7535089872181548e-01 1.380068883934186 4729.8123942465645 2.4894795001422816   
29 406 0.0963102125667213 341.41643618156326 0.1984215311625369 3.8260226517257201e-01 0.943193891758551 1000.0 495.2522308234147   
30 420 0.09145470384441978 360.57877009638685 0.1984215311625369 5.9192528598093563e-01 1000.0 2839.729518120387 998.3776884886196   
31 434 0.08573096151057333 358.4402920326484 0.1984215311625369 2.5274975480730616e-01 0.9915674526361878 1000.0 182.8395316305812   
32 448 0.08040468501793535 347.8203733064331 0.1984215311625369 6.3110862869687434e-01 1.1965188355090375 1000.0 638.5244414458446   
33 462 0.07558218110798069 350.82599659495173 0.1984215311625369 3.1354212808054577e-01 0.9489783459261308 1000.0 999.3618240909714   
34 476 0.0705982401685766 350.31918398730534 0.1984215311625369 2.1399819560101574e-01 0.7226358446874582 1000.0 293.6822704374251   
35 490 0.06547627520383051 348.60967494628625 0.1984215311625369 3.7160388143146306e-01 0.7813051816387757 4422.90702936628 0.3475742544805501   
36 504 0.06092238945504083 353.71415135064416 0.1984215311625369 3.1281596185785493e-01 1.1832448748895537 1000.0 336.12477017537583   
37 518 0.056432880879060156 344.82558725532954 0.1984215311625369 2.7222677088424113e-01 1.0204362844691315 1000.0 999.4913894722459   
38 532 0.052187143239679136 340.37836855381613 0.1984215311625369 2.9436781454864841e-01 0.7904532650359172 1000.0 296.2185008945566   
39 546 0.048961265631102445 344.7033310200166 0.1984215311625369 2.4138128776911999e-01 0.650016202779834 1000.0 0.6466346359110012   
40 560 0.045382390655504055 347.38727858443036 0.1984215311625369 3.2745035351665563e-01 0.8736766229586461 1000.0 293.06864823228807   
41 574 0.042383101219601205 351.22706102528537 0.1984215311625369 2.3359719039361793e-01 0.5728965075144551 1000.0 0.6031499046244072   
