% # columns="iteration, evaluation, sigma, beta, void,  sigvec==sigma_vec.scaling factors from diagonal decoding", seed=708826, Sun Jul 27 19:16:33 2025, <python>{}</python>
1 12 0.0913444032377683 1 0 0.6367582455703505 0.9904914575399815 1.01706957854376 0.9998351175351042 0.9959387938710372 0.9853656639078153 0.7888265541136656 0.09538024064430206 0.026363624711206148 0.16920239643810694 0.056120016597910265 0.01506638910900976 0.008224213651116804 0.29148775753020784 0.6541845979760481 0.2782168692822551 0.6588519380700311 0.5933993753284422 0.9953499135965452
2 24 0.08388557042303192 1 0 0.622739501216762 0.9963698769750231 0.9017005974400574 1.0131162852168356 0.9553402541574794 0.9767967998543453 0.7345660482418502 0.09279938152261936 0.026466154427234573 0.1634505754968706 0.055121059830421114 0.015378227648986173 0.008233557633971614 0.2945325493971959 0.6291249782502556 0.2725680731390773 0.6505781351213835 0.5406775830213527 1.0008007115524822
3 36 0.07785344930069468 1 0 0.5804289114105631 1.0217164870027624 0.9125848390149264 1.0106640868750867 0.9388955335578782 0.9622217911938543 0.7158389977653175 0.08808170744156943 0.025901395529229664 0.16381724132236955 0.053921811729540116 0.01489680745311185 0.0076440225500634205 0.29120552804918987 0.6368535950130804 0.2607082986141592 0.6518849240346506 0.5203028232345793 0.9993904466485084
4 48 0.07402457222982396 1 0 0.4935452601753633 1.0920228642372292 0.9236671457647282 1.0019755426999697 0.9112811827556958 0.9502243071482507 0.7356113672648277 0.08730566784328199 0.025561830254136306 0.16282692681892977 0.053838360739936066 0.013998405666967447 0.007555807283866665 0.3226518022857748 0.6370332213419824 0.2522976288480207 0.6610653380808784 0.4974686206253734 0.9964605435689026
5 60 0.06974435542850291 1 0 0.47480472616629343 1.0798282747039583 0.9193971292515973 1.0049135101110138 0.9195785358745039 0.9573458157373993 0.7561438780889672 0.08683242107686275 0.02497874341732682 0.16561067115660918 0.05413461805999319 0.013881640599473881 0.007449762657186325 0.3201099276103278 0.6139563100691091 0.2445473549561752 0.6537283065002678 0.4897047941354485 0.985860393211858
6 72 0.06644729090225177 1 0 0.4396137095083049 1.105126067119024 0.870396031666706 0.9770556070272102 0.8942314817625459 0.9461745866017995 0.7697958933231456 0.08683724167788479 0.02494494621372849 0.1636846189957608 0.05448753681150355 0.01365403264552687 0.007289794182019555 0.32598204031302686 0.6129597639350157 0.2437754679623674 0.6122957065412147 0.45890982163903155 0.9900298090415328
7 84 0.06306688477520189 1 0 0.42416391220664 1.117090128009749 0.8952665605554975 0.9604516232699452 0.8945607573622206 0.9110487270329248 0.7432848197564934 0.08528753898646398 0.024650661307264808 0.1672750910146929 0.05511840807665318 0.013931279960761982 0.007187046932249719 0.31916276288525536 0.5926562304147311 0.23240281531982712 0.576583452602675 0.43969928032537836 0.9958580200389875
8 96 0.06098631352790249 1 0 0.40711932291768343 1.0949721098664986 0.9374384940386192 0.9673656737935088 0.8828115194931665 0.872040214245026 0.7062608437606012 0.08360774943041183 0.024767527801064573 0.17128857716871257 0.0560655520531979 0.014091782882458933 0.007109929736737725 0.3306470438292807 0.5868299118055285 0.23061180679409848 0.573419472525426 0.4279486900808686 0.9654443515943241
9 108 0.05808373754600289 1 0 0.39867443616532494 1.1009872176672226 0.9427478721153516 0.9522296740309292 0.871543015289571 0.8411502325210689 0.6967372004299501 0.08260494786407428 0.024189015834215063 0.17368578053318096 0.055180919441387394 0.014512858525531523 0.007097095552875961 0.3201166453921703 0.5820534625438756 0.21956184825295086 0.5626347534131305 0.4117443761766359 0.8846665128862816
10 120 0.05518255994266788 1 0 0.39021304652496297 1.0471596966265573 0.8987389041016035 0.9598563716974122 0.874188793743633 0.8305903332852087 0.6930964298244023 0.08199413825933197 0.023838831257205987 0.17523757792288136 0.054858401555475694 0.013649289422512251 0.00687728308772937 0.307959702118858 0.580931365836845 0.21118008439738678 0.5388997287750399 0.3982352354178342 0.8496048597036276
11 132 0.05430156340251743 1 0 0.3834116360855373 1.0574208447556792 0.8970405083667934 0.9713980499107774 0.8520595510657019 0.8345202255234068 0.6902513256143107 0.08423288144183234 0.02420313355277932 0.1777030910525526 0.05383746799850854 0.014208470522284654 0.006865792825032215 0.31893405718244794 0.598095988001306 0.21122190840785438 0.5239540086857776 0.37598273688369466 0.8230701175573049
12 144 0.0510491366640095 1 0 0.3830995565502745 1.0385917835153586 0.9008596942570685 0.9745188969061744 0.8246066042033816 0.8309942092077067 0.6479002635931284 0.0848010161874469 0.024066665482922755 0.17136740446953724 0.05261343136372751 0.013417033090417375 0.006696600092740061 0.32021090074888997 0.5850277315886655 0.22267680564965076 0.5206298929228077 0.35087861613767957 0.8331357993703025
13 156 0.046505192921284716 1 0 0.3746908989606967 1.0668448789013152 0.9432775554426371 0.9689926043845121 0.8282711728151747 0.7956558190954054 0.6402407549805518 0.0851933603500495 0.024320009113729227 0.1685119224951146 0.049962718559402486 0.013473106326397385 0.0065624426860386486 0.29091365496301125 0.5606367663922086 0.22308434186922144 0.5182956193051639 0.3390236095958434 0.8348256289725325
14 168 0.045685454435353115 1 0 0.3644179217120306 1.0909190682068846 0.9658743970124443 0.9379734055339813 0.8258548250538373 0.7637940238071286 0.6332980670934121 0.08289088441749556 0.023689308442990577 0.1672130366807353 0.050676961789756024 0.013500438575360098 0.006801061242970861 0.28484730369276695 0.5103037703958614 0.2259589472162507 0.5504638028780724 0.3116119298155943 0.8674123999222629
15 180 0.044002963112249896 1 0 0.3367606302308656 1.045408892545209 0.8768880012554865 0.9192458648520966 0.8037197811979342 0.7059208511328364 0.6230950385881533 0.08260887823150483 0.022812692776143666 0.16492938095014528 0.05082116638075704 0.01371951410307172 0.006771673738321255 0.2764301167509028 0.5200417405167204 0.21981721172153373 0.5912731466311711 0.29986219107623885 0.8532488283228759
16 192 0.041264052571410643 1 0 0.3143140241580914 1.0295042163582941 0.8651394695143808 0.9069366184682482 0.8173496286099059 0.6711306686611765 0.6282314752604758 0.08142528671737562 0.022679930306742188 0.16578464431770054 0.05019357342937548 0.01366442863264778 0.006217553852182937 0.2735658633297748 0.5053368633283398 0.21548361604396674 0.5588280923169667 0.2932633894113608 0.8459709689516733
17 204 0.03876987169894491 1 0 0.30449145189652277 0.9929116096177937 0.8637715986063763 0.9107991574174703 0.7810308796042852 0.580494088392402 0.6184697236166034 0.07730443985734135 0.021889484562885416 0.16272926887271566 0.04822872844262849 0.013959906041931588 0.006247521789055825 0.2656463633451569 0.5027690016105755 0.212343734921488 0.555743142215617 0.28263363636699407 0.8343253961268554
18 216 0.03714093746864355 1 0 0.2796843504397569 0.9822812281182225 0.8817062712974503 0.9006148524213301 0.7760579104552001 0.5464714919717963 0.6133249206019752 0.07610206416311102 0.02113102496909252 0.1602501730924595 0.047867624079224715 0.013816702554939877 0.006264379151731133 0.2669687616836957 0.508549208609498 0.2149211491768045 0.5642515446993828 0.276032196647174 0.8237818347059165
19 228 0.035617684676727886 1 0 0.2680873226056907 0.9911276786127085 0.8842946651937766 0.8946878222345767 0.7686101842371059 0.5142216106718385 0.6401392856940659 0.0705661063404467 0.021302764192265716 0.16204858319854376 0.04608619983852763 0.013722200850950649 0.006131076436188049 0.24874427050764852 0.4739703773781154 0.20680540810967535 0.5745751170904196 0.2630003548773026 0.7991420701257881
20 240 0.033224697863726935 1 0 0.23667723853545142 0.9908027007400487 0.8865251363424386 0.898184804441799 0.7479275184323099 0.49864604266771534 0.6340700489789248 0.06948036489392355 0.020418946606526447 0.16859832366779803 0.045764761467002216 0.013584074196634906 0.005981510146773981 0.23811466554770827 0.46446567022305113 0.20615288640818297 0.5710338288840994 0.23832764754292363 0.8020428949216806
21 252 0.03039666311768961 1 0 0.23980274369406812 0.9635124115390574 0.908176224061696 0.8736472812979834 0.7538948952770306 0.4925406121326967 0.6299585882675943 0.06988675998691109 0.02027292822467697 0.1662371331312172 0.044385266215786756 0.01306304626711944 0.005936696953041101 0.2348661460649343 0.46053249547387237 0.20464943070888128 0.5649197062350005 0.22480403394359863 0.7812429063816092
22 264 0.027850782023485277 1 0 0.22765880222191714 0.9656975999812528 0.8770780890640482 0.8613045002476144 0.7480505819183889 0.4614112595353698 0.6380896515680999 0.07014811142940881 0.02039970056124974 0.16569646733954063 0.04287294543714117 0.013093903288719278 0.005729662652992803 0.23113616625512678 0.4633079773124672 0.19837073357159957 0.5539688593653112 0.2123706670707922 0.7701576576308388
23 276 0.025935812488405013 1 0 0.21414629101534544 0.8866495268910656 0.8629631449271751 0.8343781823909782 0.7047314912895762 0.4623139911631909 0.6141392732732757 0.06949034883216271 0.01987638506699336 0.16318376806266555 0.04220939665653774 0.013333341957142858 0.0060535714460771325 0.23078230754256449 0.4759862366101308 0.1908548583626583 0.5543562464095372 0.2036724177829966 0.7581616334321386
24 288 0.024150148848025972 1 0 0.1968160518043204 0.8853528351069471 0.8333385192285337 0.8299565311209751 0.7058883755291935 0.4545191640793161 0.5985565243946978 0.07142113662992779 0.019164692577615446 0.15431870276617915 0.04245625260664687 0.01289568602502544 0.0059933341089172055 0.2281366731567299 0.45534198524087344 0.18750810986572045 0.5202430196456762 0.19298051148483786 0.7118346407294763
25 300 0.02169704045263796 1 0 0.19349456318894373 0.8764506394190212 0.7778867198657436 0.7796670660894857 0.6954443577496361 0.45212556831879974 0.5960777865808199 0.06621910853437234 0.01914956378095266 0.1532141876389402 0.04212775644395261 0.012670434202150308 0.005799526104333997 0.21843318235436954 0.43977063026111485 0.1878770022771312 0.4979780377787227 0.15567477270343782 0.7123867167490917
26 312 0.020178556270964362 1 0 0.18456172416465338 0.8564446156238205 0.7704068883662255 0.7705480802650133 0.6961560484715895 0.45062049272852345 0.5841518344234448 0.06593988266450215 0.018306877442527673 0.15110751466466316 0.04419181915889095 0.012353112661671321 0.005610392317392508 0.21260378603492766 0.44436431128257514 0.18586462701530512 0.5079460761098527 0.1486138060932895 0.7020879865533789
27 324 0.019759269313168213 1 0 0.18392592981733996 0.8881414259865736 0.7150634915905167 0.7834724634784421 0.6519615974529499 0.42501880071305864 0.595739676625609 0.06400415651814728 0.018782556904468957 0.16258056781931082 0.045189503350402484 0.012119066618537568 0.005585462298801985 0.211173821590749 0.46173215537463136 0.17505220332465898 0.5048848979384896 0.14365953241716825 0.6652022025957018
28 336 0.01898056220124727 1 0 0.18010168174185376 0.8244003551723333 0.7144884796689305 0.8137669444537399 0.6119565891687322 0.40254078469743604 0.6022546013425614 0.061720136571574 0.017290451426616723 0.16041622566763844 0.04609612639400296 0.011853790982448502 0.0056082345856247676 0.20991398438483877 0.45322995001095207 0.17406384667168656 0.5049400979449781 0.1354581760402525 0.646038216819496
29 348 0.017826685428901222 1 0 0.1734442146426098 0.8212647827986771 0.7491473339860752 0.8044890347993039 0.6046722415217981 0.39728246992315047 0.5950554317705686 0.059573392919772795 0.016663882714915756 0.1552851840340598 0.04582592359106525 0.01200792205433684 0.005471474566063681 0.21246238219655977 0.46074193230739535 0.17470267682177187 0.4954853288946824 0.12959243960483013 0.6537814973071769
