% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=746417, Wed Jul 16 12:44:20 2025
1 12 -0.028595819994746932 -0.006251521387847493 0.009118345745177232 0.026562181524369278 0.9466101393130965 0.9662327511055432 0.9747518406974209 0.9905139764251022 0.9936925766444995 0.9996064098067708 1.000546032260256 1.0028245802739233 1.0038086650749043 1.0058940843428683 1.0070428755314438 1.0107002781702794 1.0115378861743534 1.0156497039097128 1.0312375139637693 1.0355519478297548
2 24 -0.04080662348227594 -0.012959669452073982 0.013301482385213012 0.04431874867840778 0.9466101393130965 0.9662327511055432 0.9747518406974209 0.9905139764251022 0.9936925766444995 0.9996064098067708 1.000546032260256 1.0028245802739233 1.0038086650749043 1.0058940843428683 1.0070428755314438 1.0107002781702794 1.0115378861743534 1.0156497039097128 1.0312375139637693 1.0355519478297548
3 36 -0.08033968627265911 -0.016109246447947586 0.017315565265877873 0.07170118055052142 0.9466101393130965 0.9662327511055432 0.9747518406974209 0.9905139764251022 0.9936925766444995 0.9996064098067708 1.000546032260256 1.0028245802739233 1.0038086650749043 1.0058940843428683 1.0070428755314438 1.0107002781702794 1.0115378861743534 1.0156497039097128 1.0312375139637693 1.0355519478297548
4 48 -0.11601070556029454 -0.01966987946694075 0.015670155224724307 0.059492371328864764 0.9466101393130965 0.9662327511055432 0.9747518406974209 0.9905139764251022 0.9936925766444995 0.9996064098067708 1.000546032260256 1.0028245802739233 1.0038086650749043 1.0058940843428683 1.0070428755314438 1.0107002781702794 1.0115378861743534 1.0156497039097128 1.0312375139637693 1.0355519478297548
5 60 -0.13883413665928845 -0.023413422934126283 0.019650010229547356 0.07152174363097356 0.9466101393130965 0.9662327511055432 0.9747518406974209 0.9905139764251022 0.9936925766444995 0.9996064098067708 1.000546032260256 1.0028245802739233 1.0038086650749043 1.0058940843428683 1.0070428755314438 1.0107002781702794 1.0115378861743534 1.0156497039097128 1.0312375139637693 1.0355519478297548
6 72 -0.15253642311323554 -0.023428796364993985 0.021222387144318546 0.07930781053589218 0.9466101393130965 0.9662327511055432 0.9747518406974209 0.9905139764251022 0.9936925766444995 0.9996064098067708 1.000546032260256 1.0028245802739233 1.0038086650749043 1.0058940843428683 1.0070428755314438 1.0107002781702794 1.0115378861743534 1.0156497039097128 1.0312375139637693 1.0355519478297548
7 84 -0.1667106441997434 -0.029054585423400874 0.023278488033899446 0.10828889732290989 0.9466101393130965 0.9662327511055432 0.9747518406974209 0.9905139764251022 0.9936925766444995 0.9996064098067708 1.000546032260256 1.0028245802739233 1.0038086650749043 1.0058940843428683 1.0070428755314438 1.0107002781702794 1.0115378861743534 1.0156497039097128 1.0312375139637693 1.0355519478297548
8 96 -0.16369872111633538 -0.029451012816891865 0.024105670326426857 0.1040114411074015 0.9466101393130965 0.9662327511055432 0.9747518406974209 0.9905139764251022 0.9936925766444995 0.9996064098067708 1.000546032260256 1.0028245802739233 1.0038086650749043 1.0058940843428683 1.0070428755314438 1.0107002781702794 1.0115378861743534 1.0156497039097128 1.0312375139637693 1.0355519478297548
9 108 -0.15831422685316834 -0.03232957460488606 0.02324989798801026 0.10564585769808414 0.9466101393130965 0.9662327511055432 0.9747518406974209 0.9905139764251022 0.9936925766444995 0.9996064098067708 1.000546032260256 1.0028245802739233 1.0038086650749043 1.0058940843428683 1.0070428755314438 1.0107002781702794 1.0115378861743534 1.0156497039097128 1.0312375139637693 1.0355519478297548
10 120 -0.16868546023831146 -0.0322680058261364 0.026532134864292147 0.10971697750680175 0.9466101393130965 0.9662327511055432 0.9747518406974209 0.9905139764251022 0.9936925766444995 0.9996064098067708 1.000546032260256 1.0028245802739233 1.0038086650749043 1.0058940843428683 1.0070428755314438 1.0107002781702794 1.0115378861743534 1.0156497039097128 1.0312375139637693 1.0355519478297548
10 120 -0.16868546023831146 -0.0322680058261364 0.026532134864292147 0.10971697750680175 0.9466101393130965 0.9662327511055432 0.9747518406974209 0.9905139764251022 0.9936925766444995 0.9996064098067708 1.000546032260256 1.0028245802739233 1.0038086650749043 1.0058940843428683 1.0070428755314438 1.0107002781702794 1.0115378861743534 1.0156497039097128 1.0312375139637693 1.0355519478297548
