% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=746417, Wed Jul 16 12:44:20 2025, <python>{}</python>
1 12 0.09011303183639008 0 0 0.08942219419190879 0.08942420816035344 0.09030748736827579 0.09005112677247377 0.08923158349553341 0.08949357129160108 0.09018934024177072 0.09079644954589139 0.08981509418465113 0.08986223696103021 0.09050254615136889 0.09000604527097769 0.08881986887324786 0.08878008233692342 0.08952980989149725 0.08919796559638858
2 24 0.08641048089352305 0 0 0.08515637468352646 0.08617945203773707 0.08654711871181474 0.08681286122919375 0.08499307200441693 0.08581321670877325 0.08665685542052544 0.0878306423268669 0.08602568124073409 0.08433124608237995 0.08728864367114081 0.08597391678166601 0.08489069730818517 0.08566873957291206 0.08460980079332159 0.08576278163459132
3 36 0.09078738681392264 0 0 0.09029467146045984 0.09149424008331072 0.09077162467538281 0.09066365505539695 0.09065134974251668 0.08928350210835863 0.09072870948229475 0.09301270334214283 0.09112790583607273 0.08569172780611886 0.09349178549883914 0.09048597028100394 0.0887070849913016 0.09234165560727606 0.08933869534281484 0.0891176898939351
4 48 0.09323328722965374 0 0 0.09252512689728974 0.09588017160599975 0.09277381877053316 0.09336847456290345 0.09338853390406805 0.091985684326851 0.0940172038422415 0.0943874800710067 0.09191952127552755 0.08687874005143185 0.0968840992968297 0.09279966959670886 0.09172318605842002 0.09498231214278438 0.09173192057083741 0.09250792385601572
5 60 0.09375031261025131 0 0 0.09264138962611146 0.09753522711066819 0.0932461010813539 0.09506303330500125 0.09426879424803651 0.09245279532826887 0.09364036266960674 0.09427812136724481 0.09201923485261371 0.08628323097637679 0.09813090640463977 0.09237888033770651 0.09141733816506394 0.09592603966582423 0.09266616764794294 0.09130324308632419
6 72 0.09047248036369544 0 0 0.0885943291626022 0.09279547574976475 0.08973679236437908 0.09094143656181775 0.09191907582805062 0.08884809873692859 0.09056243030606947 0.0923944843066178 0.08795695970731632 0.08239500981101584 0.09509925728498962 0.09086678681212126 0.08761775650303605 0.09286677358078901 0.08839472351562477 0.08771565164206481
7 84 0.08843709497605869 0 0 0.08489265232200079 0.0908263281803689 0.08794058454171007 0.0892667839813472 0.08934355327893646 0.08649358690693056 0.0882765170658642 0.09079567516883803 0.08570182657867313 0.08003263090203719 0.09275229650802568 0.0891782985936669 0.08496323548081146 0.09033174656798158 0.08691703793295973 0.08629185411683259
8 96 0.08383258639772771 0 0 0.08034824506058671 0.08666377449324954 0.08459101743586989 0.0848345454368517 0.08472434898057231 0.0825358399233709 0.08300916737088349 0.08563635597617586 0.08011716530834215 0.07486120401278135 0.08756393125698841 0.0836705324954531 0.07915087469567336 0.08529278123882444 0.08154657936338414 0.08106030511659498
9 108 0.08180360191838101 0 0 0.07865110743661839 0.08464791988798208 0.08308282341938923 0.08403984699146702 0.08399520453501205 0.07962106595453489 0.08110279296315025 0.08321379812875038 0.07718924345092329 0.07235562220502459 0.085789370735001 0.08133601563084783 0.07517921733433626 0.08254114931589482 0.07824893723200695 0.07927933130213918
10 120 0.07764049929148341 0 0 0.07448641159438378 0.07981765060077926 0.0791818466118002 0.07999438481733116 0.0799098916410587 0.07477320735089642 0.07670371590186487 0.07928474532373336 0.07281009309570191 0.06809004075817822 0.08113826837672308 0.07685913999501687 0.07119140790740254 0.07842936105078326 0.07467582879524873 0.07444091050448548
10 120 0.07764049929148341 0 0 0.07448641159438378 0.07981765060077926 0.0791818466118002 0.07999438481733116 0.0799098916410587 0.07477320735089642 0.07670371590186487 0.07928474532373336 0.07281009309570191 0.06809004075817822 0.08113826837672308 0.07685913999501687 0.07119140790740254 0.07842936105078326 0.07467582879524873 0.07444091050448548
