generation,best_fitness,avg_fitness,std_fitness
0,5.229272358290963,5.229272358290963,0.0
1,1.9569948422645371,1.9569948422645371,0.0
2,2.423431772405621,2.423431772405621,0.0
3,0.9581279202956146,0.9581279202956146,0.0
4,0.4767769758178877,0.4767769758178877,0.0
5,1.169160894680454,1.169160894680454,0.0
6,5.264855573794457,5.264855573794457,0.0
7,1.042928047451407,1.042928047451407,0.0
8,0.7752246965238547,0.7752246965238547,0.0
9,0.9596981926391099,0.9596981926391099,0.0
10,1.2573962003481638,1.2573962003481638,0.0
11,5.578862724485162,5.578862724485162,0.0
12,0.9370909052221135,0.9370909052221135,0.0
13,1.163728725111656,1.163728725111656,0.0
14,1.3645015662215654,1.3645015662215654,0.0
15,0.12382524237811943,0.12382524237811943,0.0
16,0.6599106482320161,0.6599106482320161,0.0
17,0.6465331264908243,0.6465331264908243,0.0
18,1.7820424736886333,1.7820424736886333,0.0
19,1.6638662054534312,1.6638662054534312,0.0
20,1.194984516489649,1.194984516489649,0.0
21,0.5613631342029963,0.5613631342029963,0.0
22,1.5811192246674715,1.5811192246674715,0.0
23,0.5527534115588062,0.5527534115588062,0.0
24,1.0468091658225012,1.0468091658225012,0.0
25,1.8513728017502595,1.8513728017502595,0.0
26,0.07592056986939011,0.07592056986939011,0.0
27,0.11136601161356885,0.11136601161356885,0.0
28,0.06060208340117379,0.06060208340117379,0.0
29,1.0120004093589654,1.0120004093589654,0.0
30,0.22867927464026994,0.22867927464026994,0.0
31,1.4236005737741184,1.4236005737741184,0.0
32,1.2074285595770924,1.2074285595770924,0.0
33,1.887741132584126,1.887741132584126,0.0
34,0.060615708944582014,0.060615708944582014,0.0
35,0.04293109882394308,0.04293109882394308,0.0
36,0.7569998022496842,0.7569998022496842,0.0
37,1.0392078842320238,1.0392078842320238,0.0
38,1.4833533091610356,1.4833533091610356,0.0
39,0.7234377849848033,0.7234377849848033,0.0
40,0.11756892835512645,0.11756892835512645,0.0
41,0.3260009718543797,0.3260009718543797,0.0
42,1.322946973872495,1.322946973872495,0.0
43,0.7255227615919015,0.7255227615919015,0.0
44,1.0701989692430303,1.0701989692430303,0.0
45,0.25846916382810536,0.25846916382810536,0.0
46,0.6165120036544303,0.6165120036544303,0.0
47,1.5593014151105713,1.5593014151105713,0.0
48,0.8320376427691067,0.8320376427691067,0.0
49,0.44690945069578936,0.44690945069578936,0.0
50,0.2612655902525245,0.2612655902525245,0.0
51,0.25456906852561634,0.25456906852561634,0.0
52,0.2632302650956222,0.2632302650956222,0.0
53,0.4197046362026515,0.4197046362026515,0.0
54,0.4989311844675284,0.4989311844675284,0.0
55,0.3822004523530742,0.3822004523530742,0.0
56,0.33712561405209196,0.33712561405209196,0.0
57,0.8119223802852342,0.8119223802852342,0.0
58,0.7563633132628791,0.7563633132628791,0.0
59,1.186950396464967,1.186950396464967,0.0
60,0.051162727121065954,0.051162727121065954,0.0
61,1.4496572283302007,1.4496572283302007,0.0
62,1.0411598770842065,1.0411598770842065,0.0
63,1.0565212907356756,1.0565212907356756,0.0
64,1.0040584978904015,1.0040584978904015,0.0
65,1.0409923312157492,1.0409923312157492,0.0
66,0.2426353573781035,0.2426353573781035,0.0
67,0.5905231829911508,0.5905231829911508,0.0
68,0.08616318046788729,0.08616318046788729,0.0
69,2.425899028329497,2.425899028329497,0.0
70,0.3656197870055722,0.3656197870055722,0.0
71,4.879467245619283,4.879467245619283,0.0
72,0.4167328648546933,0.4167328648546933,0.0
73,0.03533151072343221,0.03533151072343221,0.0
74,1.9782311441411489,1.9782311441411489,0.0
75,1.6769490375598375,1.6769490375598375,0.0
76,1.0088619701296455,1.0088619701296455,0.0
77,0.2950552726852953,0.2950552726852953,0.0
78,0.8268834280900783,0.8268834280900783,0.0
79,1.8843071886254448,1.8843071886254448,0.0
80,0.2656285525855946,0.2656285525855946,0.0
81,0.8882765872359082,0.8882765872359082,0.0
82,1.3490551534763924,1.3490551534763924,0.0
83,0.4000672751550669,0.4000672751550669,0.0
84,0.17928605606543258,0.17928605606543258,0.0
