generation,best_fitness,avg_fitness,std_fitness
81,1265.5642843712674,1265.5642843712674,0.0
82,1.2993768570050075,1.2993768570050075,0.0
83,1.280029436274575,1.280029436274575,0.0
84,1.5103729152600724,1.5103729152600724,0.0
85,1.951281296287616,1.951281296287616,0.0
86,1.243850424075387,1.243850424075387,0.0
87,1.4709284453308995,1.4709284453308995,0.0
88,1.4669646021412555,1.4669646021412555,0.0
89,1.2617575421167784,1.2617575421167784,0.0
90,1.9497008642739901,1.9497008642739901,0.0
91,1.2826022267436121,1.2826022267436121,0.0
92,1.2444659208971305,1.2444659208971305,0.0
93,1.2993702254087554,1.2993702254087554,0.0
94,1.3691541311170323,1.3691541311170323,0.0
95,1.3065240949081858,1.3065240949081858,0.0
96,2.1375451706924418,2.1375451706924418,0.0
97,1.3332363295303633,1.3332363295303633,0.0
98,1.2241655214997342,1.2241655214997342,0.0
99,1.292712762170651,1.292712762170651,0.0
100,5.780199273116752,5.780199273116752,0.0
101,6.164591102882661,6.164591102882661,0.0
102,8.95253849015073,8.95253849015073,0.0
103,1.2241655214997342,1.2241655214997342,0.0
104,7.760743269611147,7.760743269611147,0.0
105,2.954627202290631,2.954627202290631,0.0
106,5.090151496542327,5.090151496542327,0.0
107,2.24392217564968,2.24392217564968,0.0
108,5.090312431183975,5.090312431183975,0.0
109,3.6982743517232715,3.6982743517232715,0.0
110,2.121280407468995,2.121280407468995,0.0
111,5.428500159450261,5.428500159450261,0.0
112,3.9545957673304564,3.9545957673304564,0.0
113,3.555432254782578,3.555432254782578,0.0
114,1.9345577936164626,1.9345577936164626,0.0
115,1.4333399676346201,1.4333399676346201,0.0
116,1.5532095433689035,1.5532095433689035,0.0
117,1.5132246538121423,1.5132246538121423,0.0
118,2.183113198829572,2.183113198829572,0.0
119,1.7722911358954407,1.7722911358954407,0.0
120,2.042906120652977,2.042906120652977,0.0
121,5.662377368388071,5.662377368388071,0.0
122,2.2509017814974195,2.2509017814974195,0.0
123,3.537704704344537,3.537704704344537,0.0
124,4.442912759872348,4.442912759872348,0.0
125,4.184375309116813,4.184375309116813,0.0
126,4.482273068776462,4.482273068776462,0.0
127,3.7384899892534937,3.7384899892534937,0.0
128,2.745752411340967,2.745752411340967,0.0
129,2.3648455422542756,2.3648455422542756,0.0
130,2.1319005433546003,2.1319005433546003,0.0
131,247.4884599382704,247.4884599382704,0.0
132,2.300145859584237,2.300145859584237,0.0
133,1.681568035983097,1.681568035983097,0.0
134,1.3405435285462053,1.3405435285462053,0.0
135,2.625275726069478,2.625275726069478,0.0
136,1.4997911539997046,1.4997911539997046,0.0
137,2.7407882559631394,2.7407882559631394,0.0
138,1.7018515343671483,1.7018515343671483,0.0
139,2.0579634440048507,2.0579634440048507,0.0
140,2.9183686069381403,2.9183686069381403,0.0
141,5.041460187388922,5.041460187388922,0.0
142,2.3748111420154125,2.3748111420154125,0.0
143,2.346279114448858,2.346279114448858,0.0
144,1.5310877574405803,1.5310877574405803,0.0
145,1.3917284585499727,1.3917284585499727,0.0
146,1.3563964627978455,1.3563964627978455,0.0
147,2.2427054128577053,2.2427054128577053,0.0
148,1.4736900460769355,1.4736900460769355,0.0
149,2.355806784070109,2.355806784070109,0.0
150,1.3706895738860334,1.3706895738860334,0.0
