generation,best_fitness,avg_fitness,std_fitness
202,123.58789228127051,123.58789228127051,0.0
203,160.90306546887382,160.90306546887382,0.0
204,1000.0,1000.0,0.0
205,123.55726256552879,123.55726256552879,0.0
206,1000.0,1000.0,0.0
207,1000.0,1000.0,0.0
208,181.20825878277537,181.20825878277537,0.0
209,160.95339518916072,160.95339518916072,0.0
210,1000.0,1000.0,0.0
211,124.70991817854397,124.70991817854397,0.0
212,188.62488068404917,188.62488068404917,0.0
213,1000.0,1000.0,0.0
214,146.7111681402554,146.7111681402554,0.0
215,170.00795547875478,170.00795547875478,0.0
216,138.3078251057597,138.3078251057597,0.0
217,139.9252102581495,139.9252102581495,0.0
218,128.9530923041126,128.9530923041126,0.0
219,1000.0,1000.0,0.0
220,1000.0,1000.0,0.0
221,161.426881336606,161.426881336606,0.0
222,1000.0,1000.0,0.0
223,141.04685027221538,141.04685027221538,0.0
224,152.1370628346176,152.1370628346176,0.0
225,139.02264527311902,139.02264527311902,0.0
226,123.1262405467652,123.1262405467652,0.0
227,150.9616620466518,150.9616620466518,0.0
228,168.62246033206475,168.62246033206475,0.0
229,139.82385056643074,139.82385056643074,0.0
230,154.10774335576323,154.10774335576323,0.0
231,1000.0,1000.0,0.0
232,1000.0,1000.0,0.0
233,154.6631787241405,154.6631787241405,0.0
234,129.09658805327624,129.09658805327624,0.0
235,121.99729086246207,121.99729086246207,0.0
236,183.96725087893464,183.96725087893464,0.0
237,135.69513005202492,135.69513005202492,0.0
238,142.09237233260956,142.09237233260956,0.0
239,1000.0,1000.0,0.0
240,141.98564662591642,141.98564662591642,0.0
241,133.1950173161618,133.1950173161618,0.0
242,1000.0,1000.0,0.0
243,132.80070742818594,132.80070742818594,0.0
244,1000.0,1000.0,0.0
245,1335.5033871941039,1335.5033871941039,0.0
246,143.81311716931114,143.81311716931114,0.0
247,1000.0,1000.0,0.0
248,147.43731135469895,147.43731135469895,0.0
249,1000.0,1000.0,0.0
250,1000.0,1000.0,0.0
251,151.19983704517315,151.19983704517315,0.0
252,164.35218384957105,164.35218384957105,0.0
253,123.78166446308911,123.78166446308911,0.0
254,154.0758366848038,154.0758366848038,0.0
255,157.469436304458,157.469436304458,0.0
256,1000.0,1000.0,0.0
257,127.90097085369095,127.90097085369095,0.0
258,125.10200929057457,125.10200929057457,0.0
259,1000.0,1000.0,0.0
260,138.8070103711348,138.8070103711348,0.0
261,1000.0,1000.0,0.0
262,1000.0,1000.0,0.0
263,1000.0,1000.0,0.0
264,1000.0,1000.0,0.0
265,1000.0,1000.0,0.0
266,195.7513726832368,195.7513726832368,0.0
267,122.87316819226263,122.87316819226263,0.0
268,1000.0,1000.0,0.0
269,123.08314529705935,123.08314529705935,0.0
270,1000.0,1000.0,0.0
271,132.15253239856446,132.15253239856446,0.0
272,146.3691782850822,146.3691782850822,0.0
273,1000.0,1000.0,0.0
274,1000.0,1000.0,0.0
275,221.7458367913502,221.7458367913502,0.0
276,141.3449069665656,141.3449069665656,0.0
277,128.90649031447265,128.90649031447265,0.0
278,191.71085788503694,191.71085788503694,0.0
279,1000.0,1000.0,0.0
280,1000.0,1000.0,0.0
281,159.64801122699612,159.64801122699612,0.0
282,123.54195171314699,123.54195171314699,0.0
283,198.25822255751837,198.25822255751837,0.0
284,1000.0,1000.0,0.0
285,128.9257245374677,128.9257245374677,0.0
286,1000.0,1000.0,0.0
287,1000.0,1000.0,0.0
288,1000.0,1000.0,0.0
289,124.35221577672623,124.35221577672623,0.0
290,129.25344991774134,129.25344991774134,0.0
291,174.60664174990424,174.60664174990424,0.0
292,1000.0,1000.0,0.0
293,177.05378741147018,177.05378741147018,0.0
294,130.79129671887395,130.79129671887395,0.0
295,168.07790229190272,168.07790229190272,0.0
296,127.30159666758021,127.30159666758021,0.0
297,1000.0,1000.0,0.0
298,124.26120298725596,124.26120298725596,0.0
299,125.55694399837901,125.55694399837901,0.0
300,1000.0,1000.0,0.0
301,166.75386782568094,166.75386782568094,0.0
302,130.73110882175925,130.73110882175925,0.0
303,199.99505172576633,199.99505172576633,0.0
304,136.45461120347403,136.45461120347403,0.0
305,136.1865414264462,136.1865414264462,0.0
306,1000.0,1000.0,0.0
307,124.4769757370313,124.4769757370313,0.0
308,150.0671416281997,150.0671416281997,0.0
309,132.9213693390104,132.9213693390104,0.0
310,157.72438525287976,157.72438525287976,0.0
311,1000.0,1000.0,0.0
312,1000.0,1000.0,0.0
313,199.75040222271633,199.75040222271633,0.0
314,1000.0,1000.0,0.0
315,1000.0,1000.0,0.0
316,125.52958885066887,125.52958885066887,0.0
317,194.46605389529617,194.46605389529617,0.0
318,1000.0,1000.0,0.0
