generation,best_fitness,avg_fitness,std_fitness,delta_element.Cd.levels[0],delta_element.Cd.levels[1],delta_element.Cd.slater[0],delta_element.Cd.slater[1],delta_element.Cd.shpoly[0],delta_element.Cd.shpoly[1],delta_element.Cd.kcn[0],delta_element.Cd.kcn[1],delta_element.Cd.gam,delta_element.Cd.lgam[0],delta_element.Cd.lgam[1],delta_element.Cd.arep,delta_element.Cd.en,delta_element.S.levels[0],delta_element.S.levels[1],delta_element.S.levels[2],delta_element.S.slater[0],delta_element.S.slater[1],delta_element.S.slater[2],delta_element.S.shpoly[0],delta_element.S.shpoly[1],delta_element.S.shpoly[2],delta_element.S.kcn[0],delta_element.S.kcn[1],delta_element.S.kcn[2],delta_element.S.gam,delta_element.S.lgam[0],delta_element.S.lgam[1],delta_element.S.lgam[2],delta_element.S.arep,delta_element.S.en
10,0.725035644996266,0.725035644996266,0.0,-1.6197705323929341,0.3121771025813631,-0.37309149868922464,0.23327110345355195,-0.005115970130657982,0.01053525396922024,0.182279821934781,0.16940966689975454,-0.0038912625292301106,0.04507661563982057,-0.009218964951006936,0.12475247791760435,-0.14473854135788744,1.751046033618291,-2.110231786235966,-0.043173320374491286,0.3463098786456702,-0.18165772680590164,-0.4793989317862364,0.035089496650467594,0.012029837756532796,0.009510767973557599,-0.03165363621934421,-0.0024210162889514372,-0.0007008156955718228,-0.15254936161211546,0.09955631421333289,-0.03940496737527088,0.08970724637602734,0.2442847023141177,0.33012275191609763
11,1.4404557732363736,1.4404557732363736,0.0,-0.36310527925225244,0.550275809161477,-0.3316095966641659,-0.1467131617848927,0.0036263965431653777,0.003152515269943118,-0.09519397187298534,-0.015431877528388538,-0.02875746705429698,0.06825152075234686,-0.02361764046426884,0.07839235304636216,-0.0346463544294775,-4.046826809645523,2.216104910841951,-0.0225865222685544,0.6173591016710605,0.15722169696896637,0.23988417562145425,0.002205572593599159,-0.004833485058141608,-0.006181062901034429,0.026152881058994992,-0.008735840936563613,-0.00029129363185875605,0.057339681190736735,-0.10516296166929329,0.18908237989716115,0.19647414929034435,0.06731072409374872,-0.623324447138885
12,0.7747208768551266,0.7747208768551266,0.0,-0.6398894633375303,-0.40113290353470754,-0.3932980406407245,0.21865355781456075,-0.0027906938815244614,-0.01020532775887343,0.14834673737175313,0.05866926527094243,-0.017183039650573648,-0.10594177776000868,0.11757244406889733,-0.05528881098642868,-0.11674601756925473,-0.8389247999698064,0.997970517159354,-0.22192732129598292,0.33165859831239786,-0.39453876098529683,-0.17114440082069948,-0.0158350131819692,-0.004649639901800569,-0.040003341565914355,0.006368447527369897,-0.005564375988849582,0.0016457119309679358,0.0064443600848440585,0.16688088434383852,0.11353530567257974,0.07200783899715213,0.29357884187449823,-0.11290848729339453
13,1.675356000869666,1.675356000869666,0.0,-1.5048743873262023,0.3516797340286022,-0.010211812802099818,-0.08561373613920353,0.015067747196809866,-0.009582617422861109,-0.013627106631900907,-0.0465620620975137,0.002569185699807963,-0.08806151312018817,0.17281522038811759,-0.20374984067610102,0.34236808142451336,5.52424658470121,0.9912926702225402,-0.3689899704000159,0.45273503950873817,0.47416191691924237,-0.11535915258182738,-0.03814689286533707,-0.00539919840810147,0.030081342564918956,-0.010497162511120484,-0.008042768772460282,-0.00044000186995379366,0.09879986381835026,0.011375339356791914,0.014653782543083249,0.07775571288582017,-0.09709286112687154,0.16308320603368065
14,0.24007324395340612,0.24007324395340612,0.0,-1.418746313693104,-0.5595542516161065,0.42537399143581744,0.11498675182492879,0.022005739266565627,-0.012384525614833553,0.1120808880620218,0.16355690237195683,0.0015441259148751552,-0.07278741100739783,-0.21890080120998368,0.12634166989283857,-0.24729790887334913,-0.5752116959705482,2.3651339725187217,-0.062140336481026015,-0.4777804491196971,-0.18234268805342846,0.2638723791008224,-0.039968713614050855,-0.015162598481357016,0.035510202592351936,0.02466456304942871,-0.005453067996623179,0.0018312520398897688,0.11718041524406397,-0.06438987689789943,0.1688918966695766,0.16863636060755915,-0.22076206066790893,-0.14258153746673852
15,1.1025270144762893,1.1025270144762893,0.0,0.36050418744472346,0.5686738100683075,-0.14928994953950436,-0.21194922380676162,-0.018645316735292405,0.003642103416766726,-0.023101932988072116,0.19848101422017914,0.018785702453847558,0.13530254526641583,0.0581432001382709,0.10504083825403177,-0.3321640937064676,2.4831908918811827,2.960470297998432,0.1763323014363325,-0.5157433590623981,-0.08164069411220898,-0.22416860280496742,0.0053133419229875745,0.0031628076411794673,0.02996293291109159,0.0015876562178309128,-0.00697737454388829,-0.0007513834205603448,0.15093097537670763,0.11546313346204351,0.06857956902032314,0.10883233425465022,-0.19588286127765997,-0.48171554533081906
16,0.6686796834398558,0.6686796834398558,0.0,1.5112948693438106,0.45913155534189,0.1257932608544774,0.1449320450078302,0.02319972403732662,0.003272387411127481,0.13796735561692303,0.06565131142380021,0.02642021031363881,-0.06950048117063101,0.06602631421686678,-0.0017903784759023544,-0.19025191680651976,-0.7517099330480086,-1.905705483787271,0.2163245375195988,-0.28847956067678915,-0.2162736343342937,-0.02974688170512607,-0.011881554907720665,0.0009028651156571393,0.025584762639150938,0.01767815343490514,-0.00042639827873754144,-0.0007148548205731225,-0.01796415843233956,0.2359958408311036,-0.06403021816677923,0.24581247424091246,0.04694595783163891,-0.440341981755223
17,1.080238233284677,1.080238233284677,0.0,-1.376367276287171,0.36387438418040574,0.2520645120569527,-0.1775783016072201,0.011111551414239362,0.0076016237000235826,-0.06623045993140844,-0.0387512839999691,-0.029331112335342677,-0.0651757851160385,-0.14157375932542526,-0.12420665093342531,-0.3633254147354421,-4.831668699953319,-1.6310006236487862,0.33230359262899234,0.1641607446597142,0.3141794050141806,-0.07307519807381313,-0.03584117279885307,-0.014113942000295678,-0.024704252045011588,0.006876157127771898,-0.008776048861892906,-0.0020312292035003492,-0.02961534456349546,0.05762119745403371,-0.03974206535789626,-0.0743072119177075,-0.04182407605239824,0.24505403524813207
18,3.3661599180148887,3.3661599180148887,0.0,-1.3358263365916656,0.6990633765101584,-0.2668477421075308,0.054192432068863594,0.015117263148898274,0.010405348663892228,-0.006281982352602952,-0.0708597994409985,0.009224015803085461,-0.07140493034518902,0.028133940954531922,-0.0012984198142562686,0.34629869176024286,5.587326937872774,-2.1949326552363377,-0.33119822857487646,-0.5300747091290661,-0.4794427133729493,0.3445127881069521,0.030043935019930218,-0.01395479162959714,-0.026677794592819548,0.024083176237009507,-0.0010780114936915705,-0.0008884365508481772,0.03788504899405498,-0.050543876441319524,-0.08542980347229945,0.23385929151362128,-0.25032752159846805,-0.26064175789872124
19,0.9853283415440763,0.9853283415440763,0.0,-0.7831882711442972,-0.5156170376891311,0.2835881778994347,0.20580083351591116,0.01265244491574194,-0.014308289954239238,0.17048738992038168,-0.05303767353849357,-0.009733480353187413,-0.19835367385973013,0.09786313345521969,0.18838055271315612,-0.27855780875061487,-5.536934211976334,1.656770059502616,-0.3639578513541313,0.31848333322452493,-0.2014025773861512,-0.05312342116199553,-0.017984845701527058,-0.005432848890606891,-0.014262930564747256,0.02733497757595041,0.004191345655008734,-0.0003512494293464695,-0.03172588794856146,-0.10738397944619626,-0.1529975556104839,0.18452695732515068,-0.00446091059408138,0.6101830706254074
20,0.060055243275653813,0.060055243275653813,0.0,2.2739168966367043,-0.6482277968332206,-0.21133100809781724,0.09446983986343627,0.025535591447971143,0.008826486974235437,0.09787015404227131,0.05037884356394712,0.02613982142036997,0.0722956266900523,-0.027054138513570303,0.24380454401606277,-0.28887632891591,-0.035452795848069485,2.953716520898263,0.2051671462841571,-0.08688793136267936,-0.01886903918934868,0.27313997269377754,0.009272112728834353,-0.006675589907116898,0.03697876936709979,-0.03443742313507475,0.00897434373977072,-8.836323430485606e-05,0.009013957235351144,-0.17873903210964703,0.14696305725073622,0.16001795216579007,-0.10708875468179246,-0.04487590121556151
21,1.6090097900242681,1.6090097900242681,0.0,-1.602251380858851,-0.30434464660080573,-0.40639318286422776,0.16369113173286243,-0.012887037867108639,-0.0024591878861208796,0.12914504313806685,-0.026283181845680084,-0.01586312770787332,0.12627109631433564,0.15775607274154446,-0.05500303211767399,0.3368313004726535,4.542534287251673,-2.562562712728692,-0.14841071430032793,0.10518851258048567,-0.4453839032546103,0.0164492241527181,-0.004625829475693649,0.011552023272797689,-0.019974308085754733,0.02629536007996222,-0.0029943147461259714,-0.0019271719276518703,-0.03383534498289276,-0.029034528771688994,-0.18019071351677962,0.20493850665627789,0.28435113761332653,0.3841652587392783
22,1.7609903672791627,1.7609903672791627,0.0,-1.7704185649852864,0.5970257253096811,0.2465579914970899,-0.2776385291504033,-0.008096955630827685,0.011811488433101397,0.16685877322920192,0.03787089012315037,0.007378613791160171,0.09409429819913484,0.19882532846134182,0.059982631301946476,0.15089542371408293,-1.4641376665133947,3.0125889257535707,0.09341929182199138,0.037201984114428654,0.4311857744822687,-0.16976210274124282,-0.020126523427879933,0.012116659575621962,-0.002903758395717715,-0.026716357561454587,-0.006504921363090638,-0.00043079661981080923,-0.07855237757670241,-0.036086909034926506,0.15778157072371102,-0.2143462264561401,-0.2918628295650556,0.32989550883758545
23,0.1460374802918758,0.1460374802918758,0.0,-0.08576050711945804,-0.6410489236160744,0.3539480233262253,-0.16838845258125246,-0.004671669122625621,0.003068214932899979,-0.08981338367962925,-0.07397580938779169,-0.018000212641604854,-0.21722233391154078,0.06420731611448527,-0.20026594774312478,-0.1270924668510136,-1.629264115565345,1.309878899167357,-0.23653133437493135,-0.2564693756391714,-0.2767867032887388,0.41037187495405725,0.03735294318174301,-0.0020587017089056595,0.010583526999153214,-0.03551026939146319,-0.002566026526860235,-0.0002640069632994582,-0.08166079152317895,-0.10874770066741779,0.1676147472699704,-0.10642636271519179,-0.2558658093873185,-0.6336161985684261
24,1.666577920553486,1.666577920553486,0.0,1.6239549310012737,-0.7012383441108576,-0.4755134678646049,-0.17692027412882427,-0.022408708308594205,0.002263485695941453,-0.08528691984356282,0.13315255502015647,-0.028089458890622074,0.05919304773146816,0.006735303884467747,-0.1747966306871761,0.2682923312316432,3.8166206507895915,-0.6645058877293817,0.26637082038976034,0.003063362324641883,0.019757333132964128,0.19484502802010883,0.02321497368219208,-0.007846808642693347,-0.021357751114033735,-0.026497095922370983,0.003932685155447951,-0.0010927198289508236,0.04376919990811312,0.1622626396977398,-0.09079719722402368,0.09028860186345788,0.11997347818355752,-0.23362225278588955
25,0.47985576000311103,0.47985576000311103,0.0,-2.27805306670553,0.8871018558373618,-0.39518161866309076,-0.14710457662858167,-0.014532579584279379,-0.012080260470608215,-0.07818022552871604,-0.08003661169998255,0.022502709108837615,0.1583273535625902,-0.052785211591927506,0.17815210659358183,0.36189739361692563,4.370676623358673,-1.4206449100176268,-0.20273274468148772,0.6215802128908958,-0.3460806595468624,0.4368368111195111,-0.010336881104338974,0.014995283654291584,-0.039286395540143265,-0.018773882568134698,-0.0005622583699171485,-0.00028548225851412513,-0.10599218810641198,-0.07378048023455785,-0.17273071513187654,0.1330882457434448,-0.11620127553167015,0.250313975760009
26,0.8124384836696716,0.8124384836696716,0.0,-0.4480978842528689,0.3240549224420115,-0.2583716254892854,-0.25454260495312053,0.002216872681803636,0.014428780464452326,0.12764632067428594,0.09306124873831156,-0.025937451130014735,-0.014312882655251102,-0.12131715849884728,0.06954148264773696,0.3121464233389548,-4.4467715853649,1.1361345559803784,-0.14517871557322004,-0.15388940285102137,0.2973434348856543,0.2993110801012042,-0.03465798156716851,0.0020617385785918346,-0.038776699540632745,0.006760844830962398,-0.00892935369715557,-0.0015999293001700398,-0.11228934890193187,-0.13138219415009944,-0.09660932779497067,0.08039386421215844,0.14308012639462753,-0.5824017933259835
27,1.2264968494252235,1.2264968494252235,0.0,2.7139570995218154,-0.9344865891220189,0.47769061186134065,0.09104241213237851,-0.01057598243617297,-0.00138984235337649,0.09953767086971725,0.10869369355451747,0.014323822897443272,0.248064663266647,-0.18896622595830925,0.2470053181019345,-0.24155778821376828,3.885662543776089,2.9839013935044694,0.39555156229994504,-0.18788379229698382,-0.33541203142996334,0.48460529599289837,0.019398703677208445,-0.010362702878561843,0.0013785462989418795,-0.03294635205413271,0.008133891554059934,-0.0015907445446749786,-0.09383511410856726,0.026987806294936467,0.13699079409480142,-0.1058436205950305,0.14788527050587574,0.3779108125340276
28,1.4945672384008057,1.4945672384008057,0.0,1.734198725619903,0.47110462401680353,0.45307448465548994,-0.030260213297246263,0.005526639288657889,0.012157511850515529,-0.040184871054741916,0.0177481613569839,-0.019836868204164554,-0.19388413114476033,0.18226749185248414,-0.2064293537252312,0.2905332918641157,-2.068250200613445,-0.7497479641921796,-0.012073013268323773,-0.12475719795846141,0.44200813742405654,-0.41052565750740455,0.04143796935638541,0.009344654195359965,-0.008650979669013625,-0.011348034143337737,0.008406208117196709,0.00044871387017754623,-0.008744809820945165,-0.026608676220397198,0.16020046144130184,0.014751059584818815,-0.055442848190832006,0.13891258260247552
29,0.32695585405756633,0.32695585405756633,0.0,1.4571057449630924,0.53739649151952,0.10391787952150278,-0.1737744642900234,0.0018352121259439802,0.0086024200796649,-0.05737659252432424,-0.09593132874113863,-0.021776536197850208,0.004324568371246507,0.03302003989040936,0.09440795172607808,0.040739071236631785,3.706117811264363,-2.437197626238161,0.36292491852385234,0.4671810384991044,0.2553351705969851,-0.23720749417890463,-0.021255554622245904,-0.00811552563213163,0.010939098545717785,0.02559298061746723,-0.002465068338115814,-0.0006630632305217685,0.09505498780668042,-0.18510046958141635,-0.1381039534478571,0.13146417098828223,0.14694288903138975,-0.6402699884199878
30,0.9566207635611836,0.9566207635611836,0.0,2.620162427778606,-0.9616187537240619,0.4729242671505469,0.07918470322250792,0.0036525938325609603,-0.00031736138475650655,0.09862158354942734,0.10954324300608677,0.017210838894602454,0.22630558688743818,-0.11999288603767466,0.2559948184599423,-0.4181111131527977,0.2712573884398495,2.5101518392200077,0.4165343275214368,-0.16827030799366938,-0.3142097965810233,0.4549282466124427,0.019179459194859888,-0.009815798982871236,0.005381384196315037,-0.03562009677220182,0.008716195218217575,0.002109560661553582,0.07607014193036377,-0.13916409570177757,0.11835991177719896,0.1358408122052075,-0.20519419657673388,-0.20392102846533255
31,1.0671969044013476,1.0671969044013476,0.0,2.481774411228816,-0.9150006470376781,0.4468789938385629,0.09511817827256253,-0.01292647056422494,-0.0011248084533220515,0.11112560092352006,0.1057056938804189,0.0156477160388567,-0.005554105681517929,-0.2262189213216227,0.25366675704404296,-0.22578385091758912,3.877600033872657,2.9344157470642998,0.4271589659570856,-0.10280507056864963,0.06897652460207038,0.44580819084700574,0.016149487457542938,-0.011045974798123755,0.0025050012422004886,-0.03197015321178631,0.008658134945118044,0.002059322277931845,-0.05969124781622226,-0.160739790102011,0.12966280741749803,0.14604775180681462,-0.2861819875871223,-0.23895802556009516
32,0.9039420433238197,0.9039420433238197,0.0,2.820357036266685,-0.9291912555955801,0.48120436439901226,0.04751126110697479,-0.0002907081057478278,-0.0006693590824387655,-0.055897088888150606,0.0964685949956778,0.019189413745964806,0.2034713171804312,-0.11831986536706718,-0.09652384399314795,-0.4072370933415195,-2.8305181365832794,2.5857395565838672,0.3654801912726202,-0.15713636611722137,-0.3287971465666868,0.44929423022520565,0.020695492518473912,-0.010672570870483351,0.006263472940170156,-0.0351327283107223,0.008892944268143955,0.0003290708877936952,-0.07755252833630832,-0.16803609302341294,0.12410880491116316,-0.10296734212865977,0.11364163312464726,0.45799070953226595
33,1.045168075894345,1.045168075894345,0.0,2.9488091823757365,-0.11800920075356025,0.49512418945608516,0.05236891069997651,0.0034554402507379622,-0.0001948753991404123,-0.03491538848964592,0.09493494288212456,0.01729281406690869,0.23209008146307286,-0.10288265875253033,-0.10656198756704538,-0.4129784514087762,0.396377917650252,2.51933714409879,0.38326809533131434,-0.132957089475787,-0.3413948657772723,0.48151822707093084,0.010550223831205602,-0.00202610590970969,0.006182770609306304,-0.0342804123596943,0.009031934774403783,-0.0016095062545624372,-0.07206261626914712,-0.16337383819264728,0.1093746872204483,-0.10258115207223484,-0.06869909311380451,0.49689024656967185
34,1.052707899306653,1.052707899306653,0.0,2.4784601875212857,-0.9192908723513145,0.4925749718243382,0.06364941865844753,-0.009824398917900504,-0.00018475220531127823,0.10356667142818901,0.1125705306078995,0.014224620363378543,0.2087478602867543,-0.21326679157924022,0.25195337972422993,-0.4201173967483667,0.32563283383027297,2.825960677695175,0.4110524250817209,-0.12947552415875307,0.058441202450561835,0.48497392258090555,0.019009595504859006,-0.010276602065868036,0.0043420254194045105,-0.03108792096877168,0.006344855177042037,0.00036150255472142817,-0.07482774151064908,-0.17850057682322307,0.14195266921145966,-0.09836428495474026,-0.26959896624019364,-0.23585486578627313
35,0.4676387604243861,0.4676387604243861,0.0,2.665845231427104,-0.11770802469912,0.424359965125614,0.0278100348921686,0.002805989854797547,-0.0005277448197387943,-0.041998388013387844,0.014028818050701296,0.014815821754341485,0.248376825079065,-0.10571261638400842,-0.25455969342787255,-0.0030498314168982965,0.42193387938267435,2.718856982242839,0.3251829541147695,-0.1601722344983183,-0.31501479455619474,0.48731523946559774,0.015097035416586635,-0.0020516114956231277,0.010234620156723412,-0.034061384854532445,0.008772396205511204,0.0003726414585096989,-0.0672248873495509,-0.15665030748841968,0.10344282888108314,-0.10742005298400426,-0.06131759685110727,-0.29535897944998313
36,1.5339220026458338,1.5339220026458338,0.0,0.13488927161158948,-0.14357591193959474,-0.0587609515252443,0.0227062882892497,-0.0007371688338806692,0.0006693381207469734,-0.05595668308745723,-0.06494655522178422,0.016525784890675105,0.24331011212336917,-0.07859003148634136,-0.25167772897523655,-0.4155843250732205,0.4697409739936482,2.3299934322715306,0.2877869803196822,-0.41129893255085026,0.054788060776424174,0.13749740043156544,0.011991134424968825,-0.002558550137085787,0.002767251599101128,-0.035328798056092944,0.006266060729073531,0.00022322634110030423,-0.0641505593453473,-0.1633608629498864,0.1011422145149754,-0.11025371589097477,-0.1636995238513621,0.4884912094327589
37,1.3515190707681484,1.3515190707681484,0.0,0.049083189636002444,-0.8628628493447184,0.494818652727365,0.040219885827406765,-0.008918148117609492,-0.0015009782456927023,-0.043210914103979654,0.01114139417906855,0.01787438709764086,0.23136355012187804,-0.0912660505227505,0.25310121118392703,-0.4093857798652514,-3.0091657856015708,2.588809362391295,0.40252871924724976,-0.12389677617811046,-0.3203031909217371,0.48434890699896194,0.011805172374595635,-0.0023522095494594233,0.004995795759711902,0.034515725855878504,0.009052931904734371,0.00011787732550444172,-0.05784607566357469,-0.18589303993238315,0.09318898927924157,-0.11399156827737955,-0.07417704129113734,0.4877610259580192
38,1.2840000000000011,1.2840000000000011,0.0,-2.8315994947214325,-0.7394398271560818,-0.08179718494839294,-0.2390455655401088,0.00976138977474332,-0.0007979081096915891,0.0904065849973503,0.15934027877371973,0.00619459682822554,-0.15998049493296151,0.02172852613443299,-0.24794919680055583,0.095011272623168,-4.58480387856671,-1.701273468950589,-0.24801163022504258,0.37042472713040553,0.3515748282593196,-0.11171548396192121,0.03742567168852498,-0.013911507121044546,-0.005378835829458611,0.005855138260700887,-0.00263426251469695,0.0020564629837349436,-0.12808698033520338,-0.2179333891375863,-0.20593277915465613,-0.17655221509739527,0.11266808024015917,0.5924732005734397
39,0.08705601209809832,0.08705601209809832,0.0,2.5137293913744525,-0.10492244728381594,-0.06468320403904193,0.030107563827510786,0.005023099629021088,0.0009436793728796328,-0.056559079817654984,0.011436696786089273,0.03118058695750911,0.2316031483921852,-0.08947379144839995,-0.24682959096292145,-0.41403443099446013,-3.067344757273194,2.419716543812015,0.30001487114750147,-0.08333571645325666,0.044007708149179425,0.11829312573214201,0.01045520161966948,-0.0012556875745746363,0.007272265215554408,-0.034357588935749306,0.0088576260946828,0.0002787504409239548,-0.05647232537071667,-0.17459776401341032,0.09784779772432517,-0.10931380970566074,-0.06608958476922888,0.49671922370248467
40,0.628665680350057,0.628665680350057,0.0,0.05885066922422233,-0.6955687519240779,-0.07653362465011115,0.14405421643742167,0.018785806616948425,-0.007340599635619213,0.06974407640352606,-0.07194328353375701,0.032588772256622545,0.18849036486097703,-0.07521253318810406,-0.24739478152388017,-0.111342625517866,-2.6622673066709517,1.9123610732508478,0.08015976049321916,-0.44267584599761545,-0.13379845670012847,0.12842109389772904,-0.0015943375368956958,-0.001743046762619549,0.03789040743363181,0.033063091360181374,0.005968403572391184,0.0007912878167136523,0.1261996840621048,-0.08081783517390106,0.1998144908326155,-0.033979694688624384,-0.16370827475854255,-0.33663084687416944
