generation,best_fitness,avg_fitness,std_fitness
0,72.55141496607993,72.55141496607993,0.0
1,50.250090391825424,50.250090391825424,0.0
2,59.414789551204095,59.414789551204095,0.0
3,49.18775782797908,49.18775782797908,0.0
4,69.4622357287103,69.4622357287103,0.0
5,79.17433548668181,79.17433548668181,0.0
6,81.94500886415348,81.94500886415348,0.0
7,62.30343675960093,62.30343675960093,0.0
8,54.705246977351074,54.705246977351074,0.0
9,98.83951504015371,98.83951504015371,0.0
10,67.41793180827553,67.41793180827553,0.0
11,79.0217018997658,79.0217018997658,0.0
12,94.29389872167647,94.29389872167647,0.0
13,72.9035382635489,72.9035382635489,0.0
14,81.41316152138778,81.41316152138778,0.0
15,92.41716214369406,92.41716214369406,0.0
16,48.799949982984266,48.799949982984266,0.0
17,83.21339495429099,83.21339495429099,0.0
18,101.5790273081526,101.5790273081526,0.0
19,84.05822971048205,84.05822971048205,0.0
20,48.799949982984266,48.799949982984266,0.0
21,57.284690416415614,57.284690416415614,0.0
22,60.714533646609574,60.714533646609574,0.0
23,74.72451642114741,74.72451642114741,0.0
24,57.58352788667666,57.58352788667666,0.0
25,77.62883477812926,77.62883477812926,0.0
26,76.75048618146955,76.75048618146955,0.0
27,27.710637312622488,27.710637312622488,0.0
28,68.49138799878413,68.49138799878413,0.0
29,35.68091695397887,35.68091695397887,0.0
30,48.972898791847314,48.972898791847314,0.0
31,39.636632663101494,39.636632663101494,0.0
32,41.58472834116918,41.58472834116918,0.0
33,39.724058660633624,39.724058660633624,0.0
34,34.806446889956995,34.806446889956995,0.0
35,36.57332850757819,36.57332850757819,0.0
36,37.072910267053516,37.072910267053516,0.0
37,108.73039393648699,108.73039393648699,0.0
38,39.79792022786208,39.79792022786208,0.0
39,28.811211137272156,28.811211137272156,0.0
40,30.24832482380966,30.24832482380966,0.0
41,34.51849303834402,34.51849303834402,0.0
42,36.78869737182855,36.78869737182855,0.0
43,61.70118705037177,61.70118705037177,0.0
44,31.962200362224706,31.962200362224706,0.0
45,32.67849006671324,32.67849006671324,0.0
46,40.039905488696824,40.039905488696824,0.0
47,32.91204362283018,32.91204362283018,0.0
48,47.87741128409379,47.87741128409379,0.0
49,45.62709074183298,45.62709074183298,0.0
50,83.13992339052703,83.13992339052703,0.0
51,30.111549820605802,30.111549820605802,0.0
52,57.45842749122202,57.45842749122202,0.0
53,56.04373723441246,56.04373723441246,0.0
54,68.3489873146277,68.3489873146277,0.0
55,31.41251577364936,31.41251577364936,0.0
56,39.92163007383224,39.92163007383224,0.0
57,37.86995641205086,37.86995641205086,0.0
58,35.78195920275603,35.78195920275603,0.0
59,44.9802043635892,44.9802043635892,0.0
60,37.50140332206685,37.50140332206685,0.0
61,49.04863428718065,49.04863428718065,0.0
62,37.30683878653747,37.30683878653747,0.0
63,33.8706214203198,33.8706214203198,0.0
64,43.88302083870574,43.88302083870574,0.0
65,49.370356779132976,49.370356779132976,0.0
66,37.76401497736185,37.76401497736185,0.0
67,33.223172554189226,33.223172554189226,0.0
68,40.32977148693291,40.32977148693291,0.0
69,52.45753190770907,52.45753190770907,0.0
70,76.63565070700103,76.63565070700103,0.0
71,39.957212219033224,39.957212219033224,0.0
72,35.545855872995254,35.545855872995254,0.0
73,40.613585632817504,40.613585632817504,0.0
74,44.74189531797022,44.74189531797022,0.0
75,35.71376558398429,35.71376558398429,0.0
76,98.30924098373792,98.30924098373792,0.0
77,35.071345313488074,35.071345313488074,0.0
78,47.91042782350854,47.91042782350854,0.0
79,48.015333413287664,48.015333413287664,0.0
80,37.886884823367225,37.886884823367225,0.0
81,35.998488707541945,35.998488707541945,0.0
82,43.628796365313576,43.628796365313576,0.0
83,39.979346083254896,39.979346083254896,0.0
84,44.617912562972215,44.617912562972215,0.0
85,74.04294096357245,74.04294096357245,0.0
86,35.449763998199494,35.449763998199494,0.0
87,44.5495779298753,44.5495779298753,0.0
88,84.23216735468145,84.23216735468145,0.0
89,35.848277558431086,35.848277558431086,0.0
90,27.710637312622488,27.710637312622488,0.0
91,95.87639562857072,95.87639562857072,0.0
92,55.18908892109652,55.18908892109652,0.0
93,42.52509535976662,42.52509535976662,0.0
94,39.714271096965874,39.714271096965874,0.0
95,42.04193508700744,42.04193508700744,0.0
96,73.05875867798191,73.05875867798191,0.0
97,40.234838318336045,40.234838318336045,0.0
98,75.92709314409719,75.92709314409719,0.0
99,69.47736468507375,69.47736468507375,0.0
100,38.24047402918195,38.24047402918195,0.0
101,74.31191737657875,74.31191737657875,0.0
